Year,Team,OFF EFF,DEF EFF,OFF FGP,DEF FGP,OFF TOP,DEF TOP,OFF RP,DEF RP,OFF FTR,DEF FTR,OFF FTP,DEF FTP,OFF 2PP,DEF 2PP,OFF 3PP,DEF 3PP
2023,TCU ,112.3,94.6,50.2,47.8,17.1,21.9,32.4,30.7,33.9,29.7,70.1,71.1,51.9,49.1,30.6,30.4
2023,UAB,112.3,99.0,50.8,47.9,17.4,19.5,35.7,28.8,36.6,30.7,73.2,72.3,49.0,47.0,36.5,32.9
2023,Michigan,112.0,98.0,51.2,47.8,14.8,14.8,25.4,26.1,30.8,26.2,70.3,69.7,50.8,47.8,34.6,31.9
2023,Wake Forest,112.0,102.5,54.2,51.6,17.1,17.3,24.8,26.6,32.1,26.7,74.6,71.9,54.0,51.0,36.4,35.0
2023,Grand Canyon ,112.0,106.9,52.9,47.2,18.4,15.0,30.5,30.3,37.8,33.2,71.5,70.0,50.5,46.8,37.6,32.0
2023,Liberty,111.7,97.6,55.8,49.5,16.0,19.4,25.8,20.1,25.8,27.8,72.3,72.8,56.7,47.6,36.5,35.1
2023,Colorado St.,111.7,104.8,54.8,52.2,16.7,17.9,19.6,27.1,29.8,29.6,74.2,74.4,55.8,51.0,35.5,35.8
2023,Kansas St. ,111.6,93.7,51.5,47.5,20.0,20.7,31.1,29.2,37.0,36.7,75.0,69.2,51.8,48.8,34.0,30.1
2023,Washington St.,111.5,97.9,50.4,49.6,18.5,16.5,31.8,25.9,28.2,28.5,71.8,68.7,46.6,50.4,36.9,31.9
2023,North Carolina,111.2,96.8,49.2,48.7,15.2,14.9,30.4,23.3,37.0,26.3,74.2,70.8,50.8,48.4,31.1,33.0
2023,Texas Tech,111.2,98.0,52.3,48.9,19.9,19.9,32.1,30.1,34.8,28.4,72.2,71.1,52.6,49.1,34.5,32.4
2023,Santa Clara,111.2,100.2,52.5,50.8,17.1,16.5,30.2,24.5,30.9,25.8,70.3,73.0,50.5,48.6,37.4,36.2
2023,Saint Louis,111.0,103.5,52.1,48.3,17.3,15.3,29.7,26.5,29.1,32.7,72.5,72.1,51.8,46.6,35.2,34.0
2023,UC Santa Barbara ,111.0,106.1,54.2,49.8,16.8,18.7,26.6,26.1,34.9,29.2,73.7,75.2,54.8,48.9,35.1,34.5
2023,Clemson,110.9,98.0,54.4,47.4,16.3,16.6,23.5,24.5,30.7,30.8,79.0,73.1,53.6,45.8,36.9,33.2
2023,Belmont,110.8,106.4,55.3,51.1,16.8,17.7,25.4,30.0,24.3,29.3,72.5,66.4,53.2,49.8,38.9,35.6
2023,Eastern Washington,110.7,107.5,56.5,49.9,19.9,15.9,28.1,25.9,32.1,29.6,75.3,75.7,58.8,50.7,35.7,32.5
2023,Drake ,110.7,96.7,53.1,47.3,15.5,17.7,24.3,22.4,28.8,26.7,77.1,69.9,51.9,47.5,36.7,31.2
2023,Youngstown St.,110.6,109.8,55.1,51.7,15.7,18.0,30.8,28.6,29.6,26.4,77.8,70.6,55.2,51.7,36.5,34.5
2023,Virginia ,110.5,94.6,51.3,48.3,13.7,19.7,25.5,25.0,34.5,26.1,70.1,74.8,50.4,46.5,35.3,34.0
2023,Indiana St.,110.4,101.5,56.4,48.2,16.7,17.5,21.7,22.7,31.9,31.4,76.8,73.2,58.8,48.5,35.7,31.8
2023,Dayton,110.4,98.5,53.0,45.0,18.8,16.1,30.7,27.0,35.5,23.9,69.9,70.5,54.3,45.7,33.8,29.3
2023,Vermont ,110.3,102.8,54.9,50.7,14.2,16.8,19.3,22.5,28.4,26.9,70.3,72.4,55.5,50.0,36.2,34.6
2023,Cornell,110.3,110.2,54.8,55.7,16.7,21.9,28.8,29.0,28.5,30.9,71.6,71.8,57.5,56.6,34.5,36.2
2023,Boise St. ,110.3,94.4,51.9,47.3,16.7,17.7,26.4,23.8,30.7,27.4,73.9,69.3,50.7,47.8,36.0,31.0
2023,College of Charleston ,110.3,98.8,51.5,47.9,16.7,19.3,35.1,25.5,32.7,24.7,74.3,68.0,52.9,49.1,33.3,30.3
2023,Nevada ,110.2,97.5,50.5,49.0,15.2,18.7,22.9,25.1,39.5,31.4,79.2,73.7,50.3,49.3,33.8,32.5
2023,Portland,110.2,108.5,53.8,54.5,18.0,16.9,24.1,30.2,43.3,27.7,74.5,67.9,51.8,53.2,37.4,37.4
2023,Oklahoma,110.1,96.6,52.4,48.0,20.0,15.5,23.7,27.2,30.1,30.1,73.5,70.3,52.2,48.5,35.1,31.2
2023,Marshall,110.1,101.1,52.6,47.7,15.5,20.1,31.7,32.6,26.2,28.0,69.8,63.9,53.9,47.7,33.6,31.9
2023,Illinois ,110.1,96.2,51.6,46.9,18.2,18.6,32.3,26.8,33.8,29.6,68.0,70.2,55.3,45.3,30.9,33.6
2023,Iona ,110.0,98.5,51.8,45.9,15.3,20.9,32.0,30.5,29.0,31.2,73.1,70.2,50.8,47.0,36.0,29.2
2023,San Francisco,109.9,102.3,53.6,49.9,19.6,17.6,28.5,26.5,32.2,38.1,74.6,76.8,52.6,49.4,36.4,33.8
2023,Ohio,109.9,107.4,52.4,51.6,16.2,17.6,32.8,28.9,27.5,33.9,73.7,68.7,50.1,51.9,37.3,34.1
2023,Penn,109.9,105.3,53.3,49.3,18.9,14.9,30.1,27.9,29.5,31.2,74.1,68.4,52.7,49.1,36.2,33.0
2023,San Jose St.,109.8,102.1,50.4,48.7,18.8,13.2,34.4,24.3,27.4,28.9,67.3,77.7,51.2,46.8,32.8,34.7
2023,Iowa St. ,109.8,91.6,50.7,50.1,19.8,25.1,33.9,26.6,27.8,40.0,67.4,71.9,50.7,49.6,33.9,33.8
2023,Southern Utah,109.7,104.7,51.7,52.5,18.6,18.0,28.0,25.4,41.3,32.9,73.4,72.0,51.5,51.2,34.7,36.6
2023,Detroit,109.7,113.9,51.4,53.6,17.6,17.1,35.8,29.7,27.2,28.9,77.2,75.7,46.4,52.6,38.7,36.8
2023,San Diego,109.6,113.0,51.1,58.2,16.0,17.3,27.9,29.7,30.9,33.4,76.8,67.1,50.4,55.9,34.8,41.0
2023,Tulane,109.6,102.5,52.4,50.4,15.1,19.3,19.3,30.5,35.4,29.6,77.7,69.9,53.4,48.2,33.8,35.7
2023,UCF,109.5,97.5,50.6,48.2,19.4,21.6,33.9,31.0,29.7,33.4,77.1,72.8,48.1,49.0,35.9,31.3
2023,George Washington,109.3,111.2,53.0,52.0,17.6,15.5,26.5,29.7,34.5,27.7,74.6,70.6,56.0,51.7,32.1,34.9
2023,Hofstra,109.3,99.7,55.2,46.2,15.7,18.5,23.0,31.3,21.4,25.2,74.1,69.8,55.2,46.1,36.8,30.9
2023,Akron,109.3,103.1,51.9,49.7,16.6,17.8,29.8,26.5,33.7,28.0,75.5,74.5,51.5,48.1,35.0,35.0
2023,Syracuse,109.1,106.2,51.6,51.2,17.0,18.7,30.0,33.6,30.7,21.7,74.9,70.2,50.5,50.9,36.1,34.4
2023,North Texas,108.9,95.5,51.1,45.3,19.9,20.2,33.8,27.5,32.2,41.2,76.3,69.8,49.3,45.1,35.7,30.6
2023,Princeton ,108.8,103.0,52.5,48.0,16.9,14.5,28.4,22.8,32.2,29.3,71.3,68.9,53.5,47.2,34.0,33.1
2023,Yale,108.8,98.9,53.3,46.9,16.5,18.3,28.0,23.1,31.1,33.3,70.1,70.3,53.1,45.5,35.8,32.7
2023,BYU,108.8,98.1,51.5,49.5,20.2,18.5,31.8,24.1,32.5,37.8,72.5,69.1,53.1,48.8,32.7,33.7
2023,North Florida,108.8,113.7,53.3,52.4,17.3,14.0,26.2,32.9,28.4,23.5,72.0,73.4,52.1,52.1,36.4,35.5
2023,Wichita St.,108.7,99.2,50.7,47.5,18.2,16.9,29.1,28.2,30.8,25.9,71.6,71.5,53.3,45.4,30.9,33.6
2023,Notre Dame,108.7,106.8,52.0,52.1,13.4,13.6,19.6,26.5,23.3,26.5,76.3,74.5,50.6,52.4,35.8,34.3
2023,Northwestern ,108.7,93.6,47.2,48.4,14.8,21.7,28.3,27.3,29.7,31.6,75.1,67.7,46.5,46.6,32.1,33.9
2023,South Alabama,108.5,99.7,52.8,46.6,14.6,16.1,20.9,28.4,22.3,28.3,69.2,71.9,53.4,47.9,34.5,29.0
2023,Loyola Marymount,108.4,104.1,53.1,51.8,18.3,16.2,30.2,24.6,31.6,34.9,67.0,73.0,51.9,52.0,36.5,34.3
2023,Samford,108.2,105.9,53.6,51.9,17.9,19.8,28.2,27.0,41.0,37.6,75.1,70.8,52.6,49.0,36.5,37.0
2023,Wofford,108.2,114.1,52.4,54.8,16.3,16.6,28.6,28.7,30.0,26.4,73.2,73.6,55.1,56.1,32.1,35.3
2023,Towson,108.1,104.4,51.1,48.6,18.4,17.7,35.7,26.7,29.8,29.5,70.8,75.0,49.0,47.7,36.7,33.2
2023,Montana,108.1,107.5,53.8,51.2,17.3,15.9,24.4,25.1,29.1,37.9,78.9,77.3,52.4,52.5,37.3,32.5
2023,Duquesne,108.0,102.4,51.0,50.2,17.2,20.9,33.4,33.2,26.6,35.1,68.8,69.3,48.6,48.8,36.5,35.3
2023,UMass Lowell,108.0,103.6,53.5,47.0,20.0,19.7,35.7,27.0,33.8,33.9,74.0,72.9,52.2,44.9,37.7,34.2
2023,Utah Tech,107.8,105.4,53.2,53.8,21.4,20.0,28.7,26.8,44.8,35.0,70.3,73.4,50.9,53.3,37.6,36.5
2023,Temple,107.8,101.0,49.7,48.7,19.8,16.5,28.7,29.0,34.6,31.5,75.7,69.9,49.9,47.9,33.0,33.6
2023,Kent St. ,107.8,97.3,51.3,47.2,16.3,22.6,30.9,30.2,32.0,38.8,72.3,72.4,52.2,47.8,33.2,30.9
2023,Pacific,107.7,107.1,52.6,54.0,16.2,17.9,22.9,31.2,33.1,36.4,72.7,67.2,49.6,55.1,38.3,34.9
2023,Oklahoma St.,107.7,92.6,49.3,45.9,20.7,19.1,31.9,28.3,32.9,31.5,69.4,74.8,51.0,44.7,31.1,31.8
2023,Chattanooga,107.7,107.8,54.0,50.9,17.5,15.3,27.3,26.7,32.0,30.2,71.6,76.7,51.8,50.6,37.3,34.2
2023,UNLV,107.7,99.2,49.2,52.4,17.5,24.7,27.9,31.0,35.5,31.0,72.9,73.5,47.9,50.9,34.1,36.1
2023,Winthrop,107.7,114.6,55.1,54.8,20.6,17.4,25.9,34.2,41.6,31.0,74.7,64.2,53.8,55.5,37.9,35.8
2023,St. John's,107.6,98.6,49.4,50.2,18.7,19.7,34.0,27.6,27.7,29.6,69.9,72.0,49.3,49.2,33.1,34.5
2023,Wyoming,107.6,105.3,51.6,53.4,18.2,16.4,24.2,25.3,33.4,28.9,71.3,78.9,51.3,52.6,34.7,36.4
2023,Ball St.,107.6,107.5,53.0,51.0,17.8,16.7,30.5,28.4,42.3,31.3,68.8,73.1,51.7,47.7,36.9,38.4
2023,Davidson,107.4,104.1,50.1,50.8,16.2,17.3,24.9,27.8,32.8,26.7,75.0,70.5,51.3,51.5,31.9,33.0
2023,Utah,107.3,95.7,48.9,45.0,18.0,15.2,31.3,27.4,29.2,24.4,70.8,66.2,48.4,44.9,33.3,30.2
2023,UC Irvine,107.2,99.3,52.3,45.7,17.6,17.5,26.9,26.2,30.1,36.6,72.8,73.3,50.0,44.4,38.0,32.1
2023,Southern Miss,107.2,100.4,51.2,47.6,17.5,19.7,30.9,28.7,32.8,30.4,72.9,72.0,52.4,47.2,32.7,32.2
2023,Charlotte,107.1,102.7,54.8,50.2,17.3,17.6,22.9,23.8,24.3,25.4,74.4,73.4,53.6,49.0,37.6,34.7
2023,Northern Arizona,107.0,110.8,50.5,55.3,15.9,17.2,26.9,25.7,27.4,38.7,74.6,74.2,48.6,55.7,35.7,36.5
2023,Bradley,106.9,97.6,52.9,46.6,17.9,19.4,29.2,24.0,27.0,31.6,66.5,74.5,52.7,45.6,35.5,32.2
2023,DePaul,106.7,105.0,49.7,51.6,18.2,17.7,25.8,34.1,27.6,35.7,73.9,71.1,46.3,51.1,36.8,35.0
2023,Florida,106.7,96.1,49.8,45.9,15.7,17.6,23.5,30.5,35.1,29.8,71.7,70.4,50.9,45.4,31.9,31.4
2023,Mississippi,106.6,101.2,47.5,49.5,18.3,18.0,33.3,29.9,29.2,30.3,69.5,74.5,48.6,48.9,30.3,33.8
2023,St. Thomas,106.6,108.2,51.8,51.9,15.1,17.3,24.0,28.8,30.7,31.0,78.3,74.8,51.2,52.6,35.1,33.7
2023,Arizona St. ,106.5,95.1,47.5,46.4,16.9,20.6,29.6,31.8,30.8,33.4,68.9,70.2,47.9,43.8,31.4,33.6
2023,Kennesaw St. ,106.4,101.4,52.9,51.2,17.9,19.6,27.5,25.8,36.5,36.2,66.3,69.2,51.3,50.5,37.1,34.8
2023,Utah Valley,106.4,95.7,51.6,44.1,19.5,16.8,29.0,29.4,36.8,29.8,73.9,68.8,52.6,42.5,33.0,31.6
2023,UC Riverside,106.3,105.4,50.5,51.3,18.0,17.2,31.8,22.9,26.2,38.0,69.6,72.1,48.8,51.5,35.6,34.0
2023,Queens,106.3,109.3,51.2,53.0,17.6,15.7,29.7,26.1,35.9,25.4,72.2,71.8,50.5,53.0,34.8,35.3
2023,Air Force,106.2,103.2,54.2,49.3,19.0,17.1,22.3,28.6,31.2,35.2,72.2,74.8,54.8,51.9,35.6,29.3
2023,VCU ,106.2,94.0,52.2,47.0,19.5,24.1,29.0,29.8,41.8,30.5,69.7,70.3,52.3,46.2,34.7,32.3
2023,Texas A&M Corpus Chris ,106.1,107.5,51.2,52.4,18.0,20.9,32.5,27.9,34.4,38.6,80.0,69.1,49.0,54.1,36.9,33.3
2023,LSU,106.0,104.5,47.3,51.8,18.4,17.5,31.7,28.8,33.7,30.3,72.2,72.2,46.2,52.1,32.7,34.3
2023,South Florida,106.0,103.4,50.8,49.8,19.6,18.7,33.0,27.8,30.7,37.1,65.1,72.9,51.0,48.2,33.6,34.9
2023,Nebraska,106.0,99.3,51.7,49.9,18.6,17.7,24.7,28.3,28.2,21.9,64.1,69.4,53.4,49.0,32.6,34.1
2023,Rice,106.0,110.9,53.4,54.6,18.5,15.9,23.2,26.2,32.8,26.0,73.8,69.4,53.7,54.0,35.3,37.1
2023,Northern Colorado,105.9,111.0,52.4,53.1,17.5,14.0,24.3,27.0,31.4,31.7,74.8,72.5,51.0,54.5,36.4,33.4
2023,Seton Hall,105.9,94.1,49.4,47.6,20.4,21.3,30.8,30.3,40.5,31.0,67.8,72.8,49.2,48.2,33.2,31.0
2023,Fairleigh Dickinson ,105.9,118.6,51.5,55.8,16.3,21.4,31.4,28.9,27.9,34.8,74.9,75.6,51.4,56.1,34.4,36.9
2023,Norfolk St.,105.9,109.5,52.2,50.2,19.8,19.0,33.4,30.6,39.5,36.3,75.4,68.9,53.8,48.3,32.7,34.9
2023,Colorado,105.9,94.4,49.0,47.7,19.2,19.6,31.3,25.3,30.3,32.2,69.3,71.0,49.6,47.7,31.9,31.8
2023,Middle Tennessee,105.8,102.4,51.2,51.6,19.3,21.8,31.9,29.2,29.4,34.6,68.5,75.7,51.0,50.2,34.3,36.2
2023,Murray St.,105.6,109.5,49.0,51.9,16.2,15.6,27.4,27.3,33.2,24.4,74.1,72.4,49.1,53.2,32.6,33.4
2023,James Madison,105.6,100.4,51.5,49.4,18.6,21.4,31.3,27.6,38.9,31.8,70.1,67.6,51.4,50.7,34.5,31.5
2023,Wisconsin,105.6,95.2,48.5,50.3,13.5,18.6,22.4,25.4,24.1,28.0,67.1,68.6,45.8,51.3,35.0,32.3
2023,Montana St. ,105.6,98.4,50.9,49.4,17.6,20.1,25.7,25.5,44.4,35.5,76.3,74.0,52.4,48.0,32.0,34.8
2023,Long Beach St.,105.4,103.8,48.4,49.8,18.7,18.2,34.6,28.0,34.4,30.0,67.8,73.2,49.4,48.8,30.2,34.2
2023,Sam Houston St.,105.2,94.0,51.0,48.4,20.0,23.2,31.0,25.1,33.5,39.0,69.1,69.5,47.1,46.9,38.5,33.4
2023,Abilene Christian,105.2,107.0,49.2,56.5,17.3,23.3,25.5,28.6,32.3,45.6,72.9,71.1,48.1,56.2,34.3,38.1
2023,Rider,105.0,108.9,49.5,50.3,17.8,16.5,33.8,28.3,29.3,38.6,73.5,64.5,49.4,47.5,33.3,36.2
2023,Rutgers,104.9,90.7,47.6,45.9,17.2,21.7,32.0,27.6,28.5,28.2,70.2,68.7,47.6,46.1,31.8,30.5
2023,Campbell,104.7,109.2,52.7,52.5,18.1,18.4,24.4,27.8,38.0,32.1,69.8,70.0,54.7,53.2,32.9,34.4
2023,Northwestern St.,104.7,109.0,51.3,51.0,17.3,21.0,33.3,33.6,27.2,38.7,69.7,74.8,49.8,51.8,35.8,32.9
2023,Texas St.,104.6,106.2,48.2,50.9,17.9,18.6,31.6,28.5,32.5,41.7,72.4,70.5,48.6,49.0,31.4,36.4
2023,Louisiana Tech,104.6,105.5,50.9,54.0,19.9,21.3,30.1,28.1,28.4,38.5,71.8,69.5,50.3,51.1,34.5,38.5
2023,Pepperdine,104.6,106.3,52.0,52.5,18.3,16.6,25.9,30.5,26.8,32.6,71.5,70.1,51.6,51.6,35.1,36.2
2023,North Alabama,104.5,111.3,51.3,52.4,15.6,15.2,23.2,28.1,30.9,32.0,70.7,71.8,49.9,50.0,36.1,37.7
2023,UMBC,104.5,111.4,51.3,52.9,14.8,16.9,26.4,26.8,27.0,25.6,74.7,72.1,51.8,50.6,33.8,37.7
2023,Washington,104.5,98.9,48.8,47.1,19.9,18.4,26.4,34.6,31.7,25.4,74.9,70.7,50.0,48.6,31.3,29.7
2023,Charleston Southern,104.5,115.7,50.3,54.3,18.1,16.7,32.2,31.0,27.4,36.6,72.9,71.8,49.7,54.3,34.1,36.2
2023,Stephen F. Austin,104.4,101.8,51.5,51.4,21.3,23.8,31.6,32.2,38.9,41.8,71.8,70.2,49.2,51.7,38.0,34.0
2023,Cal St. Fullerton,104.4,99.0,49.4,48.6,17.4,20.5,25.9,29.4,38.7,33.4,69.5,70.8,46.5,49.2,36.2,31.7
2023,Cleveland St.,104.4,104.3,49.5,48.2,17.4,20.5,35.2,35.0,30.0,30.7,68.5,73.5,50.7,48.8,30.8,31.5
2023,Missouri St.,104.4,102.5,50.1,49.3,19.1,18.6,33.2,26.9,27.2,30.4,62.6,72.1,50.9,49.5,32.8,32.6
2023,Saint Joseph's,104.2,104.7,50.2,50.5,18.2,18.9,28.9,30.7,34.2,32.8,70.3,70.6,50.9,50.1,32.9,34.1
2023,Florida St.,104.2,107.3,49.3,53.1,17.6,17.1,25.9,31.5,30.4,30.9,72.6,75.6,49.2,50.8,33.0,37.6
2023,Mississippi St. ,104.1,92.0,46.9,46.2,19.3,22.0,35.2,29.0,34.6,27.6,64.7,71.9,50.5,46.2,26.6,30.8
2023,Tarleton St.,104.1,100.6,47.5,53.1,18.2,24.0,25.7,30.0,48.0,47.1,70.5,73.1,46.6,52.0,33.5,36.3
2023,Georgia Tech,104.0,102.8,48.5,50.1,15.6,15.9,27.5,29.9,23.5,30.8,69.5,71.6,47.4,52.0,33.4,31.0
2023,Radford,104.0,104.5,51.5,52.6,18.4,20.3,30.7,27.9,28.8,32.3,68.7,66.9,50.5,53.5,35.7,34.0
2023,South Dakota St.,104.0,105.3,51.7,50.9,17.1,17.3,21.5,26.0,28.1,23.1,79.5,76.1,51.2,51.7,35.1,33.2
2023,Georgia,104.0,102.9,47.1,49.8,19.3,16.8,30.5,30.5,40.5,28.9,72.7,69.3,46.8,51.0,31.7,31.9
2023,Wright St.,103.9,105.8,53.5,50.3,17.3,17.2,26.2,26.6,24.0,27.6,74.5,67.5,53.9,51.2,35.1,32.6
2023,Quinnipiac,103.9,105.1,49.9,48.1,18.1,16.5,32.2,27.6,33.0,27.1,66.5,70.1,47.4,48.5,36.1,31.6
2023,Fresno St.,103.9,100.3,49.3,51.2,18.1,19.7,24.9,28.2,24.3,32.1,77.7,76.0,51.1,48.3,31.1,37.3
2023,UC Davis,103.8,103.3,49.8,50.7,20.6,20.8,32.2,28.6,42.8,31.5,71.0,70.4,49.6,48.9,33.5,36.7
2023,La Salle,103.8,107.0,48.5,51.0,18.1,17.9,30.5,30.5,28.3,31.6,69.3,68.6,46.9,50.6,34.2,34.5
