Year,Team,OFF EFF,DEF EFF,OFF FGP,DEF FGP,OFF TOP,DEF TOP,OFF RP,DEF RP,OFF FTR,DEF FTR,OFF FTP,DEF FTP,OFF 2PP,DEF 2PP,OFF 3PP,DEF 3PP
2012,Marquette ,111.2,92.1,50.1,45.4,18.6,23.3,33.9,35.3,40.9,30.6,72.1,68.5,50.0,44.4,33.7,31.6
2012,Miami FL,111.2,97.8,49.7,47.8,17.4,19.9,32.5,33.0,33.3,33.0,72.1,68.3,48.0,47.2,35.0,32.6
2012,Saint Joseph's,111.1,99.1,53.1,45.5,18.8,15.4,29.8,31.7,36.3,27.5,69.2,71.0,52.4,42.2,36.3,35.0
2012,Connecticut ,111.0,96.2,50.0,44.6,19.0,16.9,36.3,34.8,34.6,25.3,66.2,73.5,50.1,40.9,33.2,34.4
2012,Oregon St.,110.9,101.1,52.6,51.5,19.4,22.7,33.8,33.4,43.9,38.1,67.5,66.8,52.0,48.6,35.9,38.9
2012,New Mexico ,110.8,91.6,52.8,44.4,20.0,21.3,34.3,27.7,38.8,31.5,71.3,67.9,50.5,43.1,37.8,31.1
2012,Cincinnati ,110.7,92.9,48.0,46.2,16.8,21.5,35.7,34.4,29.3,26.3,64.4,68.5,46.4,45.1,34.1,32.3
2012,UC Santa Barbara,110.6,104.6,52.1,46.4,18.1,16.8,36.1,32.6,33.8,34.3,70.0,68.2,49.5,43.5,38.1,34.4
2012,Denver,110.3,99.8,57.3,48.4,19.5,23.6,23.5,32.6,35.2,40.6,76.2,72.7,55.5,46.2,39.8,36.3
2012,Drexel,110.2,96.9,50.1,43.7,19.1,18.3,34.4,26.6,39.0,37.4,74.1,67.4,46.9,43.8,37.8,29.0
2012,California ,110.2,94.8,51.7,46.5,18.2,19.4,32.0,27.2,34.1,26.7,74.4,68.5,50.9,45.3,36.3,32.9
2012,Oral Roberts,110.2,103.6,53.5,52.3,19.8,21.0,35.1,28.7,41.8,32.4,74.6,71.7,53.3,51.2,35.9,36.6
2012,Notre Dame ,109.9,97.7,49.5,45.8,16.1,17.3,30.5,32.3,37.4,25.6,70.4,70.6,49.3,45.2,33.2,31.4
2012,Washington St.,109.9,101.0,52.9,49.6,20.4,18.1,30.5,30.4,43.9,36.5,71.2,67.2,52.0,47.6,36.4,35.3
2012,Providence,109.8,105.0,47.1,47.9,18.5,16.6,36.1,35.6,39.3,29.7,70.5,68.4,45.1,46.6,35.3,33.8
2012,Weber St.,109.7,105.3,52.3,50.0,15.6,18.1,25.9,28.7,37.2,33.7,81.4,70.2,49.7,47.0,37.5,37.2
2012,Villanova,109.7,99.4,46.5,47.5,20.4,17.2,37.6,32.0,39.2,34.7,75.4,71.3,46.2,45.5,31.5,34.0
2012,Evansville,109.7,104.8,51.0,55.5,18.4,24.3,26.8,34.2,43.0,44.2,77.7,68.4,48.2,54.6,39.3,38.0
2012,Washington,109.5,97.7,49.8,47.1,18.5,19.3,38.6,31.5,36.9,38.4,62.4,65.7,49.1,46.3,34.3,32.7
2012,Kansas St. ,109.4,93.2,48.9,46.0,21.2,23.5,40.7,33.7,43.2,41.8,67.1,68.9,48.3,44.7,33.5,32.5
2012,Long Beach St. ,109.3,96.6,52.3,47.7,19.1,21.7,34.4,31.4,42.6,27.9,66.9,69.7,51.9,46.1,35.5,34.1
2012,LIU Brooklyn ,109.3,107.9,53.2,49.4,21.4,18.4,34.1,34.3,49.7,22.0,73.0,69.4,52.1,49.5,37.1,32.8
2012,UNLV ,109.2,93.3,52.7,46.3,19.2,21.3,32.2,30.2,35.3,34.0,68.0,67.7,51.2,44.3,36.7,33.6
2012,Richmond,109.1,101.9,50.1,48.1,17.7,19.9,27.9,36.4,39.4,35.6,76.3,74.5,47.7,48.0,35.8,32.3
2012,Marshall,109.1,101.1,48.1,49.2,19.6,18.4,40.5,29.9,37.9,40.5,61.6,64.9,49.3,49.9,30.4,31.7
2012,Minnesota,109.0,96.4,51.4,47.5,22.7,20.0,36.4,32.3,38.9,36.7,69.7,71.3,50.6,45.1,35.6,34.6
2012,DePaul,108.9,105.7,49.5,52.5,18.5,21.7,31.4,38.8,26.4,40.9,69.6,66.1,49.2,52.3,33.5,35.4
2012,UNC Asheville ,108.8,104.8,52.6,51.3,19.2,22.2,32.9,35.2,48.1,36.3,77.4,66.7,52.8,50.7,35.0,34.9
2012,Harvard ,108.7,95.0,52.5,45.4,20.4,20.0,30.7,26.9,42.0,30.2,75.1,65.4,52.1,43.3,35.6,34.1
2012,San Francisco,108.3,106.7,52.9,54.2,18.5,21.8,28.7,27.6,38.4,32.3,69.6,77.9,52.9,51.9,35.3,38.9
2012,Florida St. ,108.2,90.2,51.2,43.7,23.6,22.2,35.4,33.1,34.8,34.3,70.7,71.5,50.4,42.2,35.4,30.9
2012,Illinois St.,108.2,100.9,52.0,47.9,18.4,17.1,27.7,27.1,38.6,30.9,75.4,69.2,48.3,44.6,37.9,35.8
2012,Albany,108.2,111.5,51.1,52.3,19.1,19.7,35.1,32.4,36.7,28.0,75.5,66.1,49.1,50.5,36.4,37.2
2012,Xavier ,108.2,96.8,49.7,45.6,18.5,18.4,31.9,30.2,41.2,35.5,69.5,74.0,48.7,45.5,35.1,30.5
2012,UCLA,108.2,96.0,50.5,47.8,18.2,21.1,33.0,29.6,32.4,34.2,66.4,69.6,48.7,44.4,37.4,36.9
2012,Middle Tennessee,108.2,96.1,53.6,44.7,20.9,22.3,35.0,33.6,47.5,42.0,63.5,66.8,53.2,43.5,36.6,31.6
2012,Cal St. Fullerton,108.1,108.6,54.1,50.9,21.8,19.1,36.0,30.5,39.2,38.6,70.0,68.7,50.1,48.2,40.4,37.8
2012,La Salle,108.0,94.8,53.2,46.0,18.8,22.8,27.3,34.0,29.8,34.6,72.1,72.7,49.3,45.5,40.6,31.5
2012,New Mexico St. ,107.8,98.8,51.0,48.3,20.8,20.4,40.6,29.7,51.9,32.8,66.5,66.5,51.6,48.1,32.8,32.5
2012,IUPUI,107.7,110.5,49.0,53.1,17.7,19.8,34.0,35.0,35.1,38.7,77.1,72.6,47.4,52.6,35.2,36.3
2012,Lehigh ,107.6,99.3,50.4,47.2,16.5,21.3,31.2,29.6,38.0,33.7,76.6,70.6,49.4,45.9,34.7,33.2
2012,Stanford,107.5,92.1,50.6,46.5,20.1,22.0,34.9,28.1,37.7,37.8,66.6,65.0,47.6,44.9,38.0,33.5
2012,Maryland,107.5,101.3,47.5,48.0,19.6,16.1,34.3,32.0,46.5,33.1,66.4,72.4,46.1,47.2,33.9,33.2
2012,Detroit ,107.5,102.8,48.0,50.9,19.1,22.4,35.2,32.6,43.3,38.9,73.6,70.2,49.7,48.6,29.2,36.9
2012,Utah St.,107.4,102.9,53.0,47.0,19.2,16.9,30.1,32.5,40.2,32.7,71.9,66.7,51.8,45.7,37.2,33.1
2012,VCU ,107.4,93.1,47.6,47.3,17.4,27.3,33.4,33.9,36.3,36.7,68.5,69.1,46.0,46.9,33.4,32.1
2012,Duquesne,107.2,102.0,50.4,51.6,17.3,24.6,29.4,39.7,36.6,32.9,66.4,71.0,50.3,50.4,33.8,36.0
2012,Portland St.,107.1,110.9,53.1,51.4,20.2,16.0,32.4,31.5,45.2,30.1,73.8,73.5,53.2,51.2,35.2,34.5
2012,Arkansas,107.0,101.7,49.0,48.6,18.5,23.1,31.5,36.7,37.2,36.8,69.1,67.6,47.1,48.6,35.3,32.5
2012,Akron,107.0,99.1,51.5,46.4,21.0,20.6,34.8,33.2,40.0,34.0,69.2,69.4,50.1,47.3,36.4,29.6
2012,Virginia Tech,107.0,98.3,47.7,46.1,18.7,19.8,33.2,33.9,33.3,35.7,72.5,69.5,44.5,48.0,36.5,28.0
2012,Murray St. ,106.9,93.8,53.5,45.6,20.7,24.1,34.1,34.1,45.3,34.7,72.2,66.8,50.4,46.3,39.5,29.2
2012,Ohio ,106.9,94.9,48.9,47.1,19.3,26.2,33.8,34.2,36.3,42.5,69.1,71.4,47.7,48.3,34.0,30.0
2012,TCU,106.9,105.3,49.4,54.1,19.4,21.5,30.1,30.1,38.5,41.3,69.1,69.7,46.9,53.0,35.8,37.8
2012,Arizona,106.8,96.6,51.0,44.9,19.0,18.1,30.6,30.0,44.5,32.7,70.5,66.5,47.6,45.8,37.8,28.5
2012,Princeton,106.8,100.4,53.1,47.1,19.2,18.8,25.8,30.2,30.7,34.8,68.6,65.5,51.1,45.4,37.7,34.7
2012,Massachusetts,106.8,96.6,49.6,46.2,19.8,22.2,34.5,34.3,33.4,38.3,67.3,69.3,48.0,46.2,34.9,30.7
2012,Tennessee,106.6,95.1,49.4,46.2,20.7,18.1,33.3,30.2,38.5,35.6,70.2,69.2,48.2,44.2,34.4,34.3
2012,Buffalo,106.5,100.3,52.5,45.6,22.1,16.6,34.7,29.1,37.7,32.5,66.5,69.8,52.5,42.8,35.1,33.8
2012,Oklahoma St.,106.5,100.3,48.0,47.8,17.5,18.7,23.8,34.0,38.5,35.9,74.0,69.6,46.9,47.9,33.3,31.7
2012,North Dakota St.,106.4,106.2,54.3,49.1,18.6,18.3,27.5,28.8,39.2,41.7,72.2,71.1,53.8,46.5,36.8,36.8
2012,UCF,106.3,99.4,47.8,47.7,19.3,19.1,36.5,32.2,39.6,32.7,63.0,65.5,49.1,48.1,30.2,31.3
2012,San Diego St. ,106.3,96.2,50.1,47.0,18.7,18.6,30.9,27.0,35.8,28.8,70.4,70.0,49.8,45.1,33.8,33.7
2012,Oklahoma,106.3,97.9,47.3,49.5,18.9,20.3,36.2,31.1,31.1,32.2,72.7,71.7,45.8,48.6,35.2,34.1
2012,Coppin St.,106.1,117.2,52.0,53.3,18.8,17.9,30.2,35.3,33.7,28.1,69.9,61.8,49.4,53.1,36.8,35.7
2012,Houston,106.1,106.0,50.8,49.0,21.5,17.3,35.4,33.7,32.9,29.5,69.9,67.9,50.2,47.0,35.1,35.7
2012,Lamar ,106.0,102.4,46.2,46.9,17.5,20.1,37.6,30.5,41.0,34.2,72.4,67.2,45.3,45.4,33.1,34.1
2012,Valparaiso,106.0,101.1,53.8,48.1,22.0,17.7,27.9,29.3,43.6,35.9,71.2,68.4,55.5,47.4,34.2,33.2
2012,Seton Hall,106.0,95.0,49.7,46.5,19.0,21.7,32.2,30.5,32.8,35.1,67.3,71.8,48.0,47.0,35.3,30.3
2012,Idaho,105.9,105.6,53.5,49.1,20.4,16.6,31.9,31.9,41.5,31.1,67.6,67.2,51.1,47.6,39.0,34.7
2012,Northern Iowa,105.9,97.8,50.3,50.2,17.6,19.3,24.8,25.6,34.5,28.5,72.8,70.4,45.8,48.3,38.2,36.0
2012,Youngstown St.,105.9,105.6,50.7,49.2,17.5,19.4,27.9,35.1,30.5,32.4,65.2,67.2,46.7,46.7,37.7,36.3
2012,Tulsa,105.7,99.0,50.7,46.7,22.4,18.6,33.8,26.7,46.1,40.6,68.1,69.6,47.8,44.2,38.4,35.7
2012,Bucknell,105.7,99.5,51.3,46.3,18.5,16.4,29.8,22.8,38.3,35.4,77.7,71.5,48.9,43.3,38.4,34.4
2012,Mississippi,105.7,96.7,47.2,46.8,21.0,19.7,35.8,32.4,42.5,33.4,60.3,65.3,47.1,43.5,31.6,35.1
2012,High Point,105.7,111.7,51.3,50.9,19.3,17.5,31.7,34.6,37.9,40.6,68.9,67.4,45.3,50.8,40.6,34.2
2012,Louisville ,105.7,86.4,47.3,43.3,20.7,22.9,35.7,33.9,36.2,34.3,68.8,66.3,47.2,42.2,31.8,30.3
2012,Lafayette,105.6,112.3,52.4,53.0,19.0,18.3,23.8,32.9,34.3,37.9,76.3,71.5,48.1,50.9,38.5,38.4
2012,Alabama ,105.5,89.7,49.1,43.7,20.2,21.2,33.5,31.6,36.2,38.2,71.1,64.5,51.3,43.9,28.9,28.9
2012,Nevada,105.3,99.7,51.3,46.8,20.7,18.7,34.6,29.9,44.1,28.4,65.3,70.8,49.0,45.3,37.0,33.1
2012,Clemson,105.2,96.3,48.3,48.7,19.0,22.8,33.0,30.3,31.4,30.2,67.0,70.3,48.3,46.3,32.1,36.0
2012,Troy,105.1,114.0,47.8,54.6,17.8,21.0,33.6,37.6,25.8,33.2,66.9,67.8,45.8,52.0,33.9,39.4
2012,Western Michigan,105.1,105.7,49.1,48.7,21.7,15.9,35.6,30.7,40.9,34.9,71.4,70.0,48.2,47.7,33.8,33.6
2012,Colorado ,105.0,94.6,49.5,46.9,19.6,18.4,29.2,28.8,43.2,32.0,68.4,65.9,48.3,45.3,34.6,33.1
2012,BYU ,104.9,93.9,52.0,47.7,18.1,21.5,30.0,26.8,36.5,34.3,70.3,67.0,51.9,47.8,34.9,31.6
2012,Southeast Missouri St.,104.9,110.8,52.1,49.3,20.0,15.8,34.0,30.8,34.4,41.5,62.6,72.9,50.6,46.3,37.4,37.9
2012,Missouri St.,104.9,97.5,48.6,47.1,16.4,18.3,27.5,28.0,28.7,38.1,72.3,68.3,47.8,44.1,33.7,34.9
2012,Boise St.,104.8,103.2,49.0,53.0,18.6,19.6,32.0,25.4,36.0,39.2,69.1,67.5,47.4,50.3,34.2,38.3
2012,St. John's,104.7,101.9,45.6,50.2,19.6,21.5,34.4,39.3,39.5,28.7,68.0,69.1,46.7,49.9,28.2,33.9
2012,Cal Poly,104.6,104.7,48.9,49.3,18.0,18.8,36.2,26.3,29.0,44.8,70.3,69.5,46.9,49.2,35.0,33.0
2012,Robert Morris,104.6,101.4,47.7,49.6,21.1,23.8,40.2,30.9,42.7,47.7,70.1,69.1,45.1,47.6,35.2,35.2
2012,Northern Colorado,104.6,112.6,55.1,54.0,24.1,17.5,33.5,27.8,41.8,40.0,69.0,74.7,49.6,50.3,45.1,39.3
2012,Virginia ,104.5,89.1,50.7,44.7,18.7,21.0,27.1,25.5,35.4,31.2,72.2,63.4,51.1,45.3,33.0,28.9
2012,Wagner,104.5,98.1,49.9,45.1,19.4,25.0,35.5,34.2,39.0,48.2,74.3,72.8,47.9,44.6,36.0,30.9
2012,Kent St.,104.5,100.8,50.5,48.5,20.8,23.5,33.7,35.1,36.0,31.6,69.0,68.2,49.8,46.9,34.8,34.4
2012,Cleveland St.,104.4,96.9,50.6,46.8,21.8,25.1,34.7,33.8,27.3,50.9,71.7,66.1,48.6,46.7,36.4,31.4
2012,Santa Clara,104.4,112.6,47.0,52.4,16.8,17.7,29.8,34.0,34.8,51.0,71.2,74.1,43.0,51.3,35.9,36.8
2012,UT Arlington,104.3,99.9,50.4,48.0,22.3,24.3,36.9,30.8,46.6,36.0,70.9,67.0,49.1,46.4,35.3,33.5
2012,Florida Gulf Coast,104.2,107.3,52.3,50.3,21.5,20.6,33.8,36.2,34.2,38.5,67.1,65.3,50.1,48.0,37.3,36.0
2012,Georgia,104.2,97.6,45.3,47.8,16.7,18.7,30.5,31.0,30.3,41.0,68.7,69.3,44.5,46.8,31.2,33.0
2012,Mercer,104.1,97.1,52.5,44.5,22.5,20.6,33.0,34.1,37.6,39.4,71.7,67.3,51.0,43.3,36.7,31.0
2012,Illinois,104.0,95.2,49.4,49.2,20.6,20.4,31.3,29.1,30.4,36.2,71.5,70.4,51.4,45.4,30.4,38.0
2012,Toledo,104.0,105.6,50.6,49.6,20.7,21.2,31.6,36.8,39.1,31.3,71.9,64.9,48.5,49.1,36.7,33.6
2012,Vermont ,103.9,100.1,49.3,45.5,19.4,19.7,34.3,30.6,37.3,33.3,73.9,67.8,48.6,44.6,34.0,31.7
2012,Delaware,103.8,103.0,47.5,43.9,18.8,15.6,28.8,33.4,43.4,32.3,71.7,70.8,47.8,42.0,31.1,32.4
2012,Quinnipiac,103.8,102.0,46.2,46.6,18.5,18.4,42.4,27.9,38.2,41.5,63.8,68.2,45.2,43.8,33.3,34.9
2012,East Carolina,103.5,101.0,49.3,50.0,20.3,21.6,29.9,32.2,35.3,38.1,69.6,66.5,47.3,50.2,34.8,32.9
2012,Loyola MD ,103.5,100.1,47.2,47.8,20.6,22.0,38.1,33.4,42.9,39.9,71.9,68.9,45.8,45.4,33.9,36.1
2012,Bowling Green,103.5,100.1,49.6,50.7,20.6,23.0,34.4,32.5,26.8,36.6,68.2,66.4,49.2,49.5,33.9,35.6
2012,Rider,103.4,108.3,52.2,50.6,21.7,18.4,28.2,34.9,40.9,33.4,71.9,68.7,49.5,48.5,37.7,35.8
2012,Penn,103.4,99.9,51.2,48.5,19.6,22.0,26.8,32.3,29.6,42.2,72.9,71.4,48.4,47.1,37.4,34.0
2012,South Florida ,103.4,90.1,48.3,44.1,22.5,18.6,34.1,30.5,34.1,32.3,71.0,70.6,49.0,43.2,31.2,30.7
2012,George Mason,103.3,98.2,50.7,44.5,22.2,20.9,33.9,32.9,40.9,37.6,69.8,69.1,51.0,42.6,33.2,32.2
2012,Rhode Island,103.2,106.7,44.5,53.6,20.9,19.0,39.0,31.4,34.3,35.7,69.0,70.7,45.7,53.8,27.8,35.5
2012,South Carolina,103.2,102.1,46.2,51.0,20.4,22.7,36.1,37.6,26.7,40.4,70.1,70.4,44.6,48.0,32.6,37.9
2012,UTSA,103.1,104.6,51.5,49.9,20.2,22.5,28.1,33.5,37.1,34.4,74.1,66.4,47.2,50.3,39.1,32.9
2012,Wake Forest,103.1,105.1,47.9,50.2,19.1,18.2,25.8,33.6,40.9,30.8,73.6,69.0,46.9,48.6,33.3,35.5
2012,Charleston Southern,103.0,105.9,50.5,53.1,18.6,22.4,33.1,30.7,35.3,34.5,69.8,68.3,47.4,52.3,37.2,36.4
2012,Hawaii,103.0,107.5,50.5,48.9,21.4,17.4,34.1,34.1,43.5,35.6,66.9,71.0,50.8,47.4,33.0,34.6
2012,Miami OH,102.8,104.1,50.7,50.6,21.7,18.9,26.9,32.3,31.3,36.0,69.7,70.6,48.5,49.9,35.8,34.9
2012,Niagara,102.7,110.4,46.9,53.0,18.5,23.3,33.6,35.8,37.0,50.7,70.1,74.8,45.5,52.3,32.6,36.1
2012,Stony Brook,102.6,101.6,47.7,49.6,19.6,21.4,39.2,25.6,31.4,27.9,70.3,70.6,47.0,47.1,32.6,35.7
2012,Arkansas St.,102.6,105.9,47.8,51.2,21.3,20.0,34.1,30.7,41.2,27.8,66.9,68.7,44.6,47.8,37.7,39.7
2012,Coastal Carolina,102.4,105.2,51.5,47.0,20.5,17.0,34.1,31.5,31.4,33.7,68.3,70.8,51.7,43.6,33.8,35.7
2012,Samford,102.4,112.1,51.1,51.2,20.2,18.9,28.6,36.2,29.8,33.1,65.7,70.5,53.2,49.0,32.4,36.3
2012,Montana ,102.4,96.4,52.5,45.3,18.5,22.1,27.4,31.6,39.5,39.0,71.9,69.9,50.4,43.3,38.2,33.3
2012,San Diego,102.4,105.1,50.9,51.9,19.9,20.8,25.7,33.5,35.2,36.1,66.1,71.0,48.8,49.6,36.6,37.8
2012,North Florida,102.4,104.6,51.5,50.0,22.9,20.0,33.6,34.6,37.2,36.0,60.9,65.4,50.5,49.1,35.8,34.8
2012,Campbell,102.3,109.6,52.9,49.3,20.7,17.3,31.5,32.1,44.0,43.0,66.4,70.6,51.9,49.6,37.1,32.6
2012,Tennessee Tech,102.2,105.3,50.8,51.0,22.0,21.4,33.9,32.1,42.8,38.0,72.0,72.8,49.6,49.1,36.0,36.8
2012,Bethune Cookman,102.2,110.8,48.4,51.7,20.6,23.8,34.2,37.3,37.0,43.1,66.6,70.1,46.7,51.1,35.3,35.5
2012,College of Charleston,102.2,100.7,49.5,47.2,19.1,20.8,29.9,35.5,38.6,25.7,64.1,68.5,48.8,46.8,33.8,32.0
2012,Nebraska,102.1,100.7,49.0,52.5,21.2,19.9,27.5,28.8,28.7,33.2,76.7,70.5,49.3,51.0,32.4,36.6
2012,Presbyterian,102.1,109.6,51.7,51.8,20.9,17.0,30.2,30.9,39.4,31.7,71.1,70.3,52.1,51.2,34.0,35.6
2012,Columbia,102.1,104.2,48.8,47.9,19.6,19.0,28.6,26.9,32.2,36.3,74.6,71.3,45.9,45.0,36.3,36.7
2012,USC Upstate,102.1,99.6,48.5,50.8,21.6,23.5,39.4,32.5,34.6,42.7,63.6,69.0,47.4,50.7,34.0,34.0
2012,Sacred Heart,102.0,107.5,51.9,50.7,22.1,20.1,31.3,32.7,34.9,35.0,74.5,69.9,50.2,49.1,36.9,35.8
2012,Georgia St.,102.0,93.8,48.0,43.9,17.6,22.9,32.8,31.8,34.3,30.5,66.5,68.9,48.3,41.7,31.4,31.7
2012,Manhattan,102.0,99.6,50.3,46.7,23.3,22.9,36.5,32.2,40.2,42.4,72.8,70.3,48.1,45.0,36.1,33.2
2012,VMI,102.0,110.9,50.6,54.0,18.2,20.8,26.8,36.4,39.1,36.8,72.6,69.1,53.2,54.8,31.6,34.8
2012,American,101.9,100.1,49.3,46.3,17.5,17.4,26.7,30.5,33.8,32.7,71.6,68.6,44.1,46.1,39.4,31.0
2012,James Madison,101.9,107.8,49.2,49.3,19.4,20.3,29.1,36.5,31.4,42.4,66.6,68.7,45.5,47.0,36.7,36.3
2012,Wyoming,101.8,92.6,51.0,46.7,18.9,22.3,23.5,26.3,38.4,37.0,73.1,70.8,51.6,46.8,33.3,31.1
2012,Penn St.,101.8,98.7,44.9,51.7,19.2,21.5,34.4,27.9,31.8,45.3,68.6,74.0,44.0,47.4,31.1,38.2
2012,Louisiana Tech,101.7,103.4,48.4,49.3,18.6,21.4,30.0,34.0,31.5,42.4,65.6,68.8,47.6,49.3,33.1,32.9
2012,Rutgers,101.7,97.8,47.1,48.2,22.3,23.6,36.6,35.3,31.7,46.3,69.7,69.2,45.8,46.8,33.5,33.7
