Year,Team,OFF EFF,DEF EFF,OFF FGP,DEF FGP,OFF TOP,DEF TOP,OFF RP,DEF RP,OFF FTR,DEF FTR,OFF FTP,DEF FTP,OFF 2PP,DEF 2PP,OFF 3PP,DEF 3PP
2011,Lamar,100.5,107.1,47.3,49.8,20.1,20.0,36.5,33.5,39.8,43.8,68.5,68.9,44.8,49.4,35.0,33.9
2011,Utah Valley,100.5,106.7,49.1,49.2,19.8,17.2,31.4,28.0,46.4,36.7,75.9,62.7,47.4,47.4,35.1,35.1
2011,Delaware,100.4,103.2,47.3,46.5,18.6,15.0,28.1,32.4,40.2,41.6,69.1,71.2,44.9,46.6,34.9,30.8
2011,UNC Greensboro,100.3,110.7,48.0,54.2,21.2,19.7,32.3,35.2,36.5,43.5,69.0,71.0,45.8,52.5,35.6,38.2
2011,South Dakota,100.2,112.9,49.9,48.6,16.8,17.2,28.1,31.3,35.7,33.3,67.9,69.0,49.7,48.9,33.4,32.0
2011,The Citadel,100.2,111.7,47.2,53.0,19.5,15.9,32.8,28.6,29.4,31.9,73.2,69.1,46.4,53.7,32.9,34.5
2011,Wake Forest,100.1,107.4,47.6,51.2,21.8,17.4,26.3,35.4,38.4,32.4,74.6,69.0,45.1,49.3,35.9,37.0
2011,Tennessee Tech,100.1,104.7,50.7,49.8,22.0,21.0,33.8,29.5,43.1,45.5,67.1,70.2,50.5,48.8,34.3,34.6
2011,Texas St.,100.0,107.7,49.3,51.5,19.4,21.9,30.5,32.5,44.9,44.0,67.7,69.0,49.5,52.0,32.6,33.7
2011,South Alabama,100.0,112.5,46.5,52.7,20.2,20.4,35.1,35.1,40.0,35.7,67.0,67.0,45.4,50.2,32.7,39.0
2011,Presbyterian,99.9,110.5,51.5,51.4,22.2,18.2,26.8,33.3,30.5,27.3,72.7,69.4,47.5,51.1,39.0,34.6
2011,UNC Asheville ,99.8,100.1,48.9,47.9,21.2,24.0,31.4,36.0,41.8,39.9,70.6,68.6,49.0,46.2,32.2,34.1
2011,Cal St. Northridge,99.7,105.1,48.1,50.0,22.6,20.9,32.4,33.0,49.0,56.2,66.7,69.5,47.5,49.5,32.9,33.9
2011,Eastern Washington,99.7,107.7,46.6,50.0,20.4,19.3,32.3,34.9,36.5,46.7,66.2,72.1,41.9,48.9,36.0,34.9
2011,South Carolina,99.7,98.1,45.0,47.7,19.3,21.4,36.7,34.9,27.2,39.5,66.3,68.8,43.9,45.5,31.3,35.0
