Year,Team,OFF EFF,DEF EFF,OFF FGP,DEF FGP,OFF TOP,DEF TOP,OFF RP,DEF RP,OFF FTR,DEF FTR,OFF FTP,DEF FTP,OFF 2PP,DEF 2PP,OFF 3PP,DEF 3PP
2009,California ,116.8,99.4,54.0,49.0,18.0,18.5,32.5,30.8,34.3,33.0,75.5,70.5,50.3,47.7,42.7,34.9
2009,Clemson ,116.6,96.5,52.8,48.3,20.2,24.4,39.8,37.1,31.5,32.5,68.8,66.7,51.0,46.0,37.4,35.9
2009,Baylor,116.5,99.5,53.8,49.3,18.7,19.8,31.4,33.4,38.4,36.4,71.0,71.2,53.2,48.3,36.4,34.3
2009,Connecticut ,116.3,87.1,51.3,42.4,18.1,16.8,39.8,30.6,46.4,19.5,67.8,69.9,51.4,40.9,34.1,30.4
2009,Utah St. ,116.1,102.0,55.7,47.3,18.2,17.0,36.0,27.9,37.6,30.4,74.5,74.5,54.0,44.3,39.5,36.3
2009,Notre Dame,115.7,98.8,50.0,47.8,13.9,14.7,31.5,30.8,27.0,27.2,71.0,66.9,45.2,47.0,39.2,33.1
2009,Florida,115.6,98.8,54.6,50.5,17.6,22.0,32.6,32.2,30.0,29.9,69.3,62.5,54.4,49.4,36.7,35.1
2009,Tennessee ,115.3,97.5,50.9,50.6,18.6,21.1,37.9,31.0,36.7,36.8,67.6,68.5,52.9,50.7,31.5,33.7
2009,West Virginia ,115.2,91.1,48.5,46.6,18.2,23.4,41.0,31.5,35.9,38.4,69.8,68.2,48.0,47.1,32.9,30.2
2009,Villanova ,114.6,91.2,50.8,47.3,19.0,21.7,36.1,29.9,41.9,38.7,75.3,67.8,49.8,45.0,35.2,33.7
2009,Duquesne,114.5,105.4,54.5,52.1,19.2,22.2,32.1,35.9,37.4,33.8,69.6,69.9,55.0,52.1,35.9,34.8
2009,Kansas ,114.4,90.4,53.2,44.0,20.8,19.4,36.7,29.2,39.5,35.1,72.5,72.6,52.2,40.8,37.1,33.4
2009,Michigan St. ,114.0,90.2,49.8,47.2,20.9,20.3,40.7,27.1,41.1,36.5,69.8,69.6,48.5,47.0,35.4,31.8
2009,BYU ,113.8,93.6,54.8,45.9,16.5,20.1,28.3,25.7,35.2,36.3,72.8,70.4,53.6,46.3,38.1,30.2
2009,North Carolina St.,113.8,102.3,53.8,47.9,21.6,16.7,35.7,32.9,37.8,28.3,71.7,73.0,52.5,47.0,37.5,33.4
2009,Texas A&M ,113.5,97.9,50.4,48.8,19.2,18.3,36.2,29.7,46.5,30.1,69.0,69.0,48.7,46.3,36.2,36.4
2009,North Dakota St. ,113.5,102.7,54.2,49.8,16.8,18.5,32.5,27.6,37.3,29.7,74.4,71.8,51.5,48.5,40.3,35.6
2009,Boston College ,113.4,100.7,49.7,47.4,19.7,18.4,40.6,37.1,36.6,34.8,73.8,69.4,49.4,46.7,33.4,32.8
2009,Oakland,112.9,107.3,54.3,51.2,19.1,18.8,35.0,34.9,36.3,28.4,69.9,73.2,53.6,48.4,36.9,37.6
2009,Louisville ,112.8,86.5,52.7,44.3,19.9,23.3,35.2,32.4,31.4,30.2,64.2,68.1,51.1,43.3,36.9,30.9
2009,Ohio St. ,112.7,96.2,54.8,47.7,21.1,21.3,28.2,34.1,38.3,24.6,70.1,69.4,53.9,44.6,37.5,34.8
2009,Memphis ,112.6,84.2,50.1,41.4,18.3,22.4,38.0,30.4,39.9,35.5,69.0,68.6,50.6,40.0,32.6,30.0
2009,Rhode Island,112.6,101.5,53.2,50.7,18.8,21.1,36.9,33.1,34.1,33.9,69.7,68.5,51.1,51.3,39.2,33.0
2009,Stanford,112.5,97.7,52.5,51.9,18.5,22.1,32.0,31.3,33.5,32.8,70.5,68.8,49.9,51.7,38.4,35.1
2009,Washington ,112.4,90.8,48.8,46.8,20.1,20.2,41.9,31.0,44.3,33.3,69.9,68.2,48.4,45.4,33.8,33.4
2009,Green Bay,112.4,103.2,51.6,47.9,19.1,22.5,33.9,37.3,38.6,38.0,78.9,71.2,46.2,47.1,40.7,32.8
2009,Texas ,112.3,93.0,48.5,46.0,18.6,20.0,39.2,32.7,38.6,36.6,66.8,67.5,48.2,43.5,32.8,34.3
2009,Wisconsin ,112.2,94.8,49.9,48.9,16.6,19.4,31.3,25.8,34.6,34.1,72.6,71.8,47.7,49.0,36.0,32.6
2009,LSU ,112.0,96.7,49.9,45.6,17.7,19.2,37.6,30.8,35.4,35.2,71.6,69.2,47.6,44.9,37.2,31.5
2009,New Mexico,111.9,96.1,52.7,47.5,18.4,21.4,30.7,27.1,46.0,47.9,70.2,72.8,50.3,44.0,38.1,35.3
2009,Wake Forest ,111.9,93.4,52.4,45.2,21.1,20.9,36.1,31.0,43.5,32.7,71.1,70.5,53.6,45.0,32.0,30.4
2009,Penn St.,111.6,98.6,51.2,49.2,17.3,18.3,32.7,28.1,33.9,23.1,65.8,71.8,49.4,49.3,36.1,32.7
2009,Eastern Kentucky,111.5,111.7,56.2,53.0,18.2,22.8,31.5,40.6,28.4,31.4,70.0,68.7,52.1,52.5,40.6,35.8
2009,Michigan ,111.4,96.1,50.2,49.0,18.0,21.3,28.7,33.2,28.4,29.8,75.7,72.5,50.3,50.0,33.4,31.4
2009,Providence,111.4,100.7,50.6,50.5,19.8,20.2,36.9,36.1,39.5,29.1,67.9,69.6,51.9,50.1,32.1,34.2
2009,Mississippi,111.1,102.4,49.2,48.8,19.2,17.6,35.6,34.9,34.2,36.9,72.8,67.4,48.2,48.8,34.0,32.6
2009,Creighton,111.0,98.8,51.6,48.0,18.0,23.5,28.9,34.1,39.8,37.6,74.9,69.0,48.3,46.0,38.0,34.6
2009,Northwestern,110.8,98.7,52.6,49.6,18.5,24.6,27.8,35.8,29.4,36.5,69.0,70.8,48.7,48.5,38.6,34.2
2009,Seton Hall,110.6,99.2,48.8,47.7,17.3,21.1,31.6,40.3,33.4,44.3,71.5,66.6,48.6,47.7,32.9,31.9
2009,Saint Mary's,110.5,97.4,49.8,45.8,18.6,18.4,39.3,29.9,39.9,29.2,68.9,69.0,49.8,44.0,33.3,33.9
2009,Miami FL,110.4,95.2,49.3,46.2,19.7,18.9,38.6,32.0,38.2,31.0,67.9,72.8,46.0,44.8,36.6,32.3
2009,Maryland ,110.4,96.2,47.0,48.1,17.6,22.3,35.1,36.9,28.0,30.2,75.8,68.9,45.9,46.0,33.3,34.7
2009,Georgetown,110.3,92.7,53.0,45.9,22.2,21.8,33.4,36.3,41.9,33.3,71.5,70.8,54.8,44.7,33.2,32.1
2009,Siena ,110.3,98.2,51.0,49.2,18.2,23.3,34.3,34.9,35.7,24.4,66.4,68.2,51.5,48.4,33.0,33.9
2009,Virginia Tech,110.2,98.5,49.0,48.0,19.5,18.5,35.3,31.6,40.9,33.2,72.4,72.9,48.4,46.6,33.7,33.8
2009,Utah ,110.2,93.3,54.6,45.1,21.0,15.9,27.6,25.6,39.2,36.3,78.5,71.9,54.1,42.5,37.0,34.9
2009,Purdue ,110.1,88.8,50.0,44.1,17.3,22.4,29.4,31.8,33.2,31.3,70.3,67.0,49.0,41.8,34.7,32.8
2009,Western Kentucky ,110.1,102.1,52.4,49.5,20.1,19.7,37.1,30.9,33.8,31.3,69.3,68.9,49.9,48.2,37.7,34.9
2009,East Carolina,110.0,113.5,51.5,51.0,18.1,14.5,30.7,35.1,36.5,34.5,73.8,72.3,47.4,50.9,38.2,34.1
2009,USC ,110.0,91.5,50.8,46.3,21.2,19.9,37.3,31.1,42.2,32.7,67.4,70.7,51.3,44.1,32.6,33.6
2009,Xavier ,109.9,90.8,52.2,43.7,21.7,18.4,36.9,27.8,45.3,33.2,67.5,66.1,48.8,41.6,39.4,32.4
2009,Butler ,109.7,95.1,51.7,44.6,20.1,20.6,32.5,29.6,43.5,34.0,72.2,71.1,50.6,42.3,35.2,32.6
2009,Kansas St.,109.5,94.7,48.5,47.5,20.0,24.1,42.3,31.8,42.2,48.8,65.5,70.6,46.6,45.1,35.0,35.1
2009,Northern Iowa ,109.4,100.0,51.6,48.7,18.5,17.0,28.5,26.7,41.9,31.8,75.7,71.2,51.5,46.3,34.4,35.0
2009,Texas Tech,109.3,100.9,50.3,50.3,19.7,17.9,28.1,32.5,37.6,41.8,73.3,70.5,47.9,48.8,36.9,35.6
2009,New Mexico St.,108.8,105.0,52.5,48.8,18.8,20.6,32.1,37.9,37.7,35.4,70.1,70.3,49.3,48.0,40.0,33.8
2009,Illinois St.,108.6,96.3,52.1,46.9,19.2,19.6,33.2,26.8,34.2,31.0,69.2,70.6,48.6,47.6,38.0,30.4
2009,Cincinnati,108.5,99.1,48.4,47.2,20.8,19.1,39.4,34.7,30.3,35.3,65.8,69.8,47.7,46.8,33.0,32.2
2009,San Diego St.,108.5,92.6,49.9,46.9,20.2,23.1,36.7,33.2,33.4,33.1,70.6,70.5,49.1,46.6,34.5,31.6
2009,VCU ,108.4,95.2,52.0,45.0,19.0,21.8,32.1,34.1,36.7,37.7,70.5,70.6,50.4,42.4,36.9,33.7
2009,UAB,108.4,94.6,51.4,47.9,16.7,20.6,28.3,28.8,34.6,30.4,70.7,70.3,51.8,47.5,33.7,32.5
2009,Houston,108.3,97.5,47.0,46.4,13.9,21.7,33.0,35.0,36.5,32.5,74.6,70.9,46.4,45.1,32.3,32.8
2009,UT Arlington,108.3,107.7,52.5,51.3,19.2,19.5,31.6,30.9,35.7,43.2,75.5,68.2,53.4,50.8,33.8,34.7
2009,North Texas,108.2,107.4,48.9,50.6,18.0,17.6,34.4,30.5,48.6,43.9,73.6,67.9,46.8,49.9,35.5,34.9
2009,Mississippi St. ,108.2,96.0,50.0,44.7,19.9,19.0,31.2,35.8,41.1,29.5,70.4,65.4,47.4,42.1,35.9,33.7
2009,Temple ,108.2,94.8,51.1,46.3,19.2,18.1,32.5,29.5,28.7,30.4,70.0,67.3,48.8,43.4,36.7,34.8
2009,Niagara,108.2,97.6,47.6,45.6,18.6,23.4,39.0,39.4,41.2,32.8,71.0,64.3,48.3,44.4,30.9,32.4
2009,Portland St. ,108.1,105.0,53.5,51.0,19.8,21.4,32.7,32.6,29.8,32.6,67.1,70.6,51.1,50.4,37.6,34.8
2009,Troy,107.9,109.8,53.3,52.9,17.3,19.4,30.5,33.4,31.0,29.5,69.6,68.3,51.4,50.8,37.6,37.4
2009,Pacific,107.9,102.9,53.8,49.8,19.9,20.4,32.8,30.1,35.3,34.9,67.8,71.6,51.1,47.3,38.8,35.9
2009,Iowa,107.7,99.0,53.0,49.8,21.6,19.1,28.2,31.0,33.8,32.0,74.4,68.6,51.6,48.0,36.4,35.3
2009,Kentucky,107.7,93.5,53.4,44.9,24.0,20.4,35.0,31.8,40.1,33.3,77.3,69.0,53.6,40.8,35.3,35.2
2009,College of Charleston,107.7,107.4,54.1,49.6,18.0,19.4,33.4,36.0,32.0,27.8,65.9,69.1,52.3,48.4,38.2,35.0
2009,UTEP,107.5,98.1,46.8,48.6,17.2,20.4,33.0,29.8,46.4,43.8,71.6,71.5,46.7,48.0,31.2,33.3
2009,Tennessee Martin,107.5,104.5,50.3,50.2,18.3,22.3,36.7,36.0,31.1,36.8,73.6,66.1,51.4,49.3,32.4,34.8
2009,Cornell ,107.4,102.1,53.5,46.5,19.5,19.9,32.6,30.3,32.4,33.9,73.3,70.0,50.1,46.8,40.2,30.5
2009,Auburn,107.1,93.6,50.3,48.0,18.5,23.0,31.1,30.4,37.6,37.0,60.7,66.1,50.4,46.5,33.5,33.5
2009,South Carolina,107.1,95.4,50.3,48.0,18.2,26.1,34.1,36.7,33.7,36.7,63.9,71.4,48.0,47.4,37.1,33.2
2009,Jacksonville,107.0,103.8,50.1,51.0,20.8,23.2,39.5,30.7,40.7,42.1,69.2,66.3,49.0,48.8,35.0,37.4
2009,Vermont,107.0,98.7,53.2,46.9,20.7,22.8,32.4,33.6,45.3,36.3,69.9,68.2,52.4,44.9,36.9,34.4
2009,Colorado St.,107.0,107.6,48.5,55.3,19.9,20.1,31.6,31.2,38.6,38.8,72.0,69.3,46.3,55.0,35.4,37.2
2009,Portland,106.9,101.4,53.6,49.1,21.3,20.8,33.5,30.5,32.8,47.7,66.5,68.7,48.8,49.3,41.8,32.4
2009,VMI,106.9,108.9,52.3,55.6,16.2,27.2,27.2,42.1,32.9,30.6,74.1,66.3,52.3,56.9,34.8,34.8
2009,Vanderbilt,106.9,95.7,50.9,45.8,22.1,18.5,33.7,29.5,43.8,31.7,71.6,69.6,50.9,42.0,33.9,35.7
2009,Sam Houston St.,106.8,103.7,51.0,50.4,21.0,20.9,35.4,32.3,42.0,47.4,70.7,64.8,48.5,49.5,36.7,34.8
2009,Richmond,106.7,101.7,51.8,48.6,18.0,22.3,28.7,36.1,33.3,42.8,67.7,71.7,52.1,48.0,34.1,33.3
2009,Minnesota ,106.5,92.0,49.6,47.0,22.4,23.3,35.8,33.9,34.5,36.1,71.8,72.6,49.6,43.3,33.0,35.5
2009,Alabama,106.4,98.4,47.8,46.7,20.8,19.8,38.1,36.0,38.4,31.7,70.5,67.9,47.2,46.7,33.0,31.1
2009,Wyoming,106.3,103.2,51.7,49.6,20.4,15.3,26.2,28.6,54.4,31.5,73.0,71.7,51.0,50.0,35.4,32.6
2009,Illinois ,106.2,88.4,51.1,44.2,19.4,21.6,30.2,32.7,22.5,26.7,71.1,63.1,50.5,44.1,35.0,29.6
2009,Austin Peay,106.1,108.7,52.9,52.3,19.5,19.8,32.0,33.2,37.4,39.6,68.8,70.6,52.0,51.2,36.5,36.1
2009,Wofford,106.1,112.5,51.1,53.4,21.0,19.7,37.2,34.2,38.9,29.2,68.7,69.0,49.7,51.7,36.0,37.6
2009,Marshall,106.0,104.7,48.5,54.4,19.6,21.0,33.7,30.1,41.3,44.7,72.0,72.5,49.5,51.6,31.2,41.2
2009,Florida St. ,105.8,90.7,49.2,44.7,22.9,22.3,34.6,35.4,39.2,35.7,72.5,68.8,48.1,42.1,34.2,32.7
2009,Oregon St.,105.7,100.0,52.8,51.9,21.7,19.7,27.7,32.0,30.2,29.4,64.8,69.7,52.6,52.1,35.5,34.4
2009,Belmont,105.7,101.9,52.9,49.8,20.3,22.3,32.4,33.1,33.9,36.4,68.4,66.4,52.7,50.2,35.4,32.7
2009,Nevada,105.6,98.8,46.2,47.6,17.4,19.7,33.8,31.6,40.4,41.2,74.0,67.3,46.8,44.8,29.8,36.8
2009,Southern Miss,105.6,104.6,46.2,51.2,15.5,18.7,30.5,29.1,39.9,39.9,72.2,71.6,46.0,49.2,31.3,36.5
2009,UCF,105.4,103.0,50.2,49.9,21.1,20.6,35.2,33.3,33.7,42.7,74.3,69.0,49.6,48.7,34.2,34.6
2009,UNLV,105.4,94.4,49.2,48.4,17.6,23.5,28.7,32.0,37.9,34.3,68.3,70.6,47.6,46.1,34.5,35.4
2009,Chicago St.,105.2,112.7,51.3,52.9,19.9,22.7,37.2,34.1,37.6,45.0,67.8,68.4,51.6,51.3,33.8,37.4
2009,La Salle,105.1,99.6,48.9,48.4,20.8,18.7,36.7,30.0,39.8,32.8,68.5,68.0,48.3,46.3,33.5,35.6
2009,Illinois Chicago,105.1,102.4,46.5,47.6,19.8,19.7,35.5,32.1,32.2,32.7,77.2,69.9,43.0,46.8,36.2,32.5
2009,Bradley,105.1,101.0,49.9,49.6,22.1,22.7,33.5,34.9,44.5,34.5,71.9,73.1,50.2,48.4,32.8,34.5
2009,Lipscomb,105.0,103.5,52.5,47.8,23.1,18.7,37.1,30.4,45.7,32.1,66.8,65.3,51.8,47.2,36.0,32.6
2009,Saint Joseph's,104.9,98.5,48.7,47.3,20.0,19.0,31.5,33.1,40.2,29.7,73.4,67.5,48.1,45.8,33.4,33.7
2009,East Tennessee St. ,104.9,100.3,50.7,48.0,18.9,22.7,32.1,31.6,39.5,32.4,70.6,69.2,50.8,46.9,33.6,33.0
2009,Arkansas,104.9,100.9,49.3,51.3,19.2,20.9,33.9,31.1,37.3,31.7,65.1,66.4,49.1,48.8,33.2,36.9
2009,Liberty,104.8,108.5,52.1,50.7,19.1,20.8,29.9,35.0,36.2,26.1,71.2,67.7,51.8,50.0,35.0,34.4
2009,Rider,104.8,105.6,50.3,49.4,19.9,20.3,32.2,33.6,33.1,35.1,67.4,65.2,48.9,48.0,35.3,34.7
2009,Tulsa,104.8,93.3,50.0,43.6,21.8,17.2,34.0,28.2,41.3,37.9,69.7,67.0,49.6,44.4,33.9,27.8
2009,Utah Valley,104.7,104.1,53.2,46.5,20.0,16.9,31.2,29.5,38.4,38.9,77.6,67.9,50.2,47.8,39.2,29.2
2009,Old Dominion,104.7,97.7,48.6,47.4,19.4,20.7,40.1,29.2,32.5,26.4,63.9,68.2,48.5,47.5,32.6,31.5
2009,Massachusetts,104.6,102.3,50.5,50.0,20.0,18.9,28.7,34.4,28.8,29.5,69.4,68.6,48.0,48.8,36.0,35.2
2009,Cal St. Fullerton,104.6,107.6,49.8,51.8,18.9,21.5,32.1,38.3,32.5,33.2,71.3,68.5,49.1,50.0,34.0,36.9
2009,Northeastern,104.5,99.6,49.2,48.1,20.5,22.8,33.1,33.3,38.5,38.5,73.2,69.8,48.3,46.9,34.0,33.7
2009,Mercer,104.5,109.4,49.0,49.9,22.0,18.2,37.0,34.9,38.8,33.8,72.3,67.0,48.6,48.0,33.2,35.6
2009,Cleveland St. ,104.5,93.5,46.9,46.4,18.9,24.4,33.5,33.8,36.6,37.7,70.5,69.0,47.4,45.2,30.4,32.8
2009,UC Davis,104.3,109.2,53.2,52.4,20.5,18.8,25.7,31.0,37.9,40.0,77.9,67.8,52.5,52.3,36.2,35.1
2009,Washington St.,104.2,89.1,48.8,44.7,19.2,17.6,27.3,25.0,27.0,33.7,76.9,70.5,47.5,40.0,34.5,36.2
2009,Long Beach St.,104.2,105.0,51.3,51.7,20.7,19.9,31.0,32.2,37.6,38.6,67.6,68.9,52.3,50.1,33.0,36.4
2009,American ,104.2,99.9,53.7,45.2,21.2,20.8,31.5,29.6,31.8,35.9,64.8,72.7,52.2,43.0,37.4,33.0
2009,Oregon,104.1,102.5,46.9,55.1,21.4,21.4,32.7,36.4,37.9,43.5,67.3,70.8,42.7,53.6,35.8,39.1
2009,San Francisco,104.0,110.4,49.1,53.6,19.7,19.6,29.5,33.7,39.7,36.8,69.3,68.7,46.7,52.0,35.4,37.7
2009,UC Irvine,104.0,108.6,49.4,52.1,18.0,18.4,27.3,31.7,31.9,37.9,76.0,73.7,43.9,50.9,40.7,36.5
2009,Idaho,104.0,103.5,51.5,49.5,19.5,21.1,28.8,35.6,40.0,36.3,65.4,71.1,50.4,48.1,36.0,34.7
2009,Sacred Heart,104.0,105.7,55.2,48.7,22.9,21.7,32.6,34.8,26.0,34.3,70.0,71.8,53.1,48.6,39.4,32.6
2009,James Madison,104.0,103.2,50.8,47.8,20.5,19.3,30.4,32.8,37.4,33.5,75.6,69.0,49.9,49.0,34.8,30.5
2009,Charlotte,103.4,101.2,46.9,49.6,19.2,22.4,33.4,35.9,32.8,41.1,68.2,72.0,47.6,46.2,30.6,36.9
2009,South Dakota St.,103.3,108.4,49.7,52.1,19.8,17.3,34.0,32.3,33.4,32.8,70.3,69.3,49.2,53.3,33.8,32.8
2009,Evansville,103.3,99.4,47.7,50.2,19.5,22.3,30.0,30.0,45.3,35.6,69.3,68.0,47.5,49.1,32.3,34.7
2009,Wichita St.,103.2,99.5,48.8,50.2,22.3,20.8,36.0,27.4,33.2,40.4,69.5,69.8,48.9,48.0,32.5,36.2
2009,Middle Tennessee,103.1,103.8,48.5,51.1,18.0,21.9,35.2,28.8,38.9,44.9,69.7,71.0,49.6,49.3,30.4,36.7
2009,Montana,103.1,104.3,51.0,47.5,18.7,18.0,28.0,32.0,37.1,39.5,73.0,71.5,48.6,44.6,37.4,36.3
2009,George Mason,103.0,96.0,49.8,45.6,18.6,20.2,34.1,31.1,33.0,29.8,64.4,66.7,49.8,45.2,33.1,30.9
2009,Chattanooga ,103.0,107.9,50.4,52.7,21.5,19.3,33.0,31.8,46.3,31.0,65.3,65.0,49.5,51.3,34.5,36.3
2009,Milwaukee,103.0,102.6,46.2,46.8,19.0,17.0,33.0,30.9,34.5,33.7,71.4,68.4,42.6,44.7,34.2,34.6
2009,Davidson,103.0,92.7,50.3,45.0,17.5,23.6,33.8,30.9,33.1,41.4,69.7,69.2,48.3,43.1,35.6,32.4
2009,Indiana St.,103.0,104.8,48.5,49.9,21.9,19.4,29.1,34.5,35.1,42.3,73.0,69.5,45.1,48.1,35.3,35.8
2009,Boston University,102.9,103.7,50.5,48.3,20.6,20.5,32.8,34.7,35.1,32.1,68.3,66.2,47.6,48.1,36.1,32.5
2009,Akron ,102.9,95.6,48.1,45.5,20.7,26.4,34.3,36.2,36.2,45.7,71.4,69.7,46.9,46.2,33.2,29.4
2009,Nebraska,102.8,91.3,50.2,49.5,18.0,27.1,23.0,32.9,38.2,39.5,70.2,69.1,48.0,48.6,36.1,33.9
2009,Fairfield,102.7,103.5,47.8,48.7,20.3,19.6,33.0,34.3,36.0,33.2,65.7,68.2,46.7,49.1,33.3,31.9
2009,Dayton ,102.7,92.7,47.0,45.6,20.5,22.2,37.6,30.1,38.2,36.9,64.7,69.7,46.0,44.8,32.8,31.2
2009,Delaware,102.6,106.4,47.8,49.3,19.1,19.1,28.6,33.0,37.9,34.3,70.3,68.6,46.6,48.7,33.2,33.8
2009,Virginia,102.6,96.3,46.3,49.1,20.7,19.7,35.1,32.6,32.2,34.9,74.2,70.4,45.9,48.6,31.6,33.4
2009,Iowa St.,102.5,97.2,50.3,47.3,18.5,16.1,23.2,27.6,28.3,28.1,69.9,69.3,49.1,45.7,34.7,33.6
2009,Northern Colorado,102.5,105.7,52.4,53.8,22.9,20.5,30.5,28.9,44.7,36.1,72.4,70.2,48.2,50.8,40.3,39.5
2009,Kent St.,102.5,98.9,48.5,46.5,19.1,23.9,32.4,34.7,34.5,41.8,65.1,68.2,48.0,46.0,33.1,31.6
2009,IUPUI,102.5,104.3,51.8,53.1,19.9,21.9,30.6,30.9,35.0,28.9,66.1,72.8,52.0,49.4,34.3,39.0
2009,Cal St. Northridge ,102.4,97.0,51.6,48.5,24.4,23.7,36.6,32.2,34.4,42.5,69.2,73.0,50.3,48.0,36.1,32.8
2009,Weber St.,102.4,98.8,55.1,48.4,21.6,20.1,23.6,27.2,40.7,37.0,73.0,71.0,53.6,47.6,38.2,33.3
2009,San Jose St.,102.3,104.5,47.9,51.0,21.8,19.4,36.4,33.1,36.8,30.9,67.6,68.4,48.9,49.8,29.7,35.7
2009,St. John's,102.3,97.1,46.2,50.2,22.0,21.0,38.1,32.4,37.2,35.5,64.9,66.0,46.7,48.0,29.9,36.9
2009,Idaho St.,102.3,104.1,50.3,49.4,20.3,19.0,30.6,32.8,38.2,44.3,69.1,71.8,50.3,47.9,33.5,34.7
2009,South Alabama,102.3,103.4,51.2,46.7,21.1,16.5,37.2,31.4,41.8,33.5,66.0,70.7,49.7,42.5,37.6,36.6
2009,Boise St.,102.2,101.5,52.4,49.6,21.2,18.6,29.5,32.5,29.5,36.1,69.3,67.0,52.8,48.7,34.3,34.5
2009,SMU,102.1,104.6,48.6,48.8,22.9,18.6,34.8,33.2,31.2,33.8,64.6,74.8,46.4,46.2,35.6,35.8
2009,Murray St.,102.1,99.8,48.7,48.4,20.4,21.7,37.0,31.3,39.7,39.9,70.0,71.7,49.4,48.5,31.2,32.2
2009,Oral Roberts,102.0,95.1,48.8,47.3,20.7,20.7,35.5,31.1,41.0,35.0,67.1,70.7,49.9,45.6,30.8,34.9
2009,Robert Morris ,102.0,100.0,53.4,48.8,22.4,23.6,32.4,32.5,36.7,39.6,70.4,66.8,50.9,45.7,39.4,36.6
2009,Miami OH,101.9,96.4,48.8,46.9,21.6,21.6,31.2,31.5,34.6,33.6,70.9,66.7,48.3,46.2,33.2,32.2
2009,Loyola MD,101.9,108.0,44.1,48.4,19.8,19.9,35.7,36.6,36.5,49.7,77.6,70.8,42.6,48.1,31.5,32.8
2009,George Washington,101.8,103.1,49.4,47.7,22.2,18.7,34.0,35.0,38.5,37.5,68.0,68.4,47.2,45.2,36.2,34.2
2009,Harvard,101.8,109.8,52.4,51.2,21.7,21.3,26.8,34.7,42.3,32.9,72.4,66.9,51.4,50.0,36.2,36.2
2009,Binghamton ,101.6,102.3,49.4,46.6,19.7,21.6,31.7,35.5,40.8,41.6,68.2,70.3,49.0,45.4,33.5,32.9
2009,DePaul,101.5,103.7,45.5,51.9,18.9,19.4,33.3,38.2,31.7,25.7,61.6,69.3,46.1,51.0,29.6,35.7
2009,UTSA,101.5,104.8,48.2,52.6,19.0,23.5,30.2,32.7,39.1,30.2,71.3,67.3,46.1,54.3,34.2,32.4
2009,Bowling Green,101.5,99.6,48.4,44.8,20.3,19.1,33.0,31.8,31.0,35.9,66.6,69.3,46.4,44.7,35.0,30.1
2009,TCU,101.5,98.2,48.0,51.7,21.1,21.8,28.3,27.5,38.6,37.7,73.4,71.3,47.9,52.2,32.1,33.9
2009,Texas St.,101.4,105.3,49.7,51.1,21.4,22.5,34.0,31.0,38.8,57.6,66.8,72.0,48.0,50.2,35.3,35.3
2009,Appalachian St.,101.2,109.6,51.3,51.4,24.4,17.0,37.4,28.4,41.1,40.4,70.5,71.1,49.1,50.5,36.9,35.6
2009,Drake,101.1,99.1,49.2,49.2,20.1,20.5,28.6,30.0,40.5,28.2,75.3,67.1,47.1,47.4,34.5,34.5
2009,UMBC,101.1,109.7,46.3,51.5,15.2,18.1,28.4,33.3,33.8,30.9,70.5,67.8,46.2,50.2,31.0,35.9
2009,Buffalo,101.1,97.6,46.4,48.7,21.3,22.4,38.2,28.3,35.4,36.3,64.5,68.8,44.5,47.3,34.4,34.5
