Samford,SC,"106.9
126","119.8
349","54.4
40","57.7
348","19.1
230","18.7
156","24.7
294","34.8
342","30.8
256","28.5
56","77.2
19","74.9
330","53.3
55","58.3
351","37.2
65","38.0
314"
Massachusetts,A10,"106.8
127","109.9
278","52.5
106","51.5
208","18.6
185","16.5
285","27.2
222","29.7
226","25.1
339","33.2
174","74.6
59","75.0
333","47.9
253","51.2
230","40.0
14","34.7
153"
Northern Kentucky,Horz,"106.6
128","98.6
67","53.8
61","47.1
25","17.6
125","19.2
119","28.0
200","26.8
85","31.0
246","31.7
135","72.7
128","69.9
77","55.7
19","46.7
48","34.0
219","31.8
18"
Louisiana Tech,CUSA,"106.5
129","104.7
175","50.9
172","50.6
162","17.9
141","18.2
186","27.4
217","29.0
196","36.5
86","32.1
145","72.8
125","71.2
163","48.2
239","48.6
121","36.7
89","36.4
254"
Albany,AE,"106.5
130","105.2
183","50.5
188","50.6
163","17.5
117","17.0
261","34.6
19","24.3
23","37.0
74","27.1
36","75.5
46","69.9
75","48.7
215","51.6
242","36.8
86","32.6
39"
Northeastern,CAA,"106.5
131","100.1
88","56.9
12","49.4
93","19.8
270","17.9
211","25.3
284","25.6
50","35.1
125","33.0
169","72.9
123","74.3
320","57.6
6","51.1
222","37.3
61","30.0
2"
Loyola Marymount,WCC,"106.5
132","112.9
319","49.3
236","57.5
346","19.2
238","19.8
88","34.6
20","31.2
283","32.5
204","42.8
331","71.6
165","72.3
231","48.2
240","57.7
347","34.6
189","38.1
321"
Utah St.,MWC,"106.4
133","104.2
164","53.2
78","51.9
227","18.8
202","17.6
225","25.4
280","26.4
72","33.2
180","33.3
175","70.3
222","74.4
325","52.5
68","50.7
206","36.0
108","36.0
229"
Syracuse 11,ACC,"106.3
134","92.4
5","46.9
324","46.2
10","19.1
225","19.5
103","34.7
15","30.4
247","40.5
28","31.4
125","73.5
93","73.1
271","46.6
299","45.1
15","31.7
326","31.8
19"
St. John's,BE,"106.3
135","95.5
24","49.2
244","50.3
146","16.4
43","22.2
10","23.6
313","32.0
309","30.4
266","34.4
210","74.3
67","73.9
305","48.8
211","46.0
34","33.3
253","37.4
297"
Canisius,MAAC,"106.3
136","104.8
176","54.2
46","50.5
151","18.7
195","21.6
22","29.9
136","30.4
249","29.9
279","37.2
261","71.1
188","73.7
298","55.9
16","51.7
247","34.8
174","32.1
27"
Florida Gulf Coast,ASun,"106.2
137","103.6
155","55.3
23","49.9
120","19.5
255","18.9
140","31.3
88","26.7
79","33.4
172","35.1
219","74.2
71","67.7
13","54.9
29","49.2
149","37.3
60","34.0
119"
Washington,P12,"106.2
138","99.3
75","51.7
139","50.7
166","18.6
189","21.1
34","28.9
168","33.3
328","36.7
80","34.4
208","70.1
231","69.3
53","51.6
106","50.9
214","34.6
187","33.4
87"
Oakland,Horz,"106.0
139","106.5
210","52.0
127","50.8
168","18.1
152","16.9
268","28.0
198","28.6
172","35.5
109","27.8
45","77.0
21","72.5
238","51.4
118","48.5
110","35.2
157","37.3
292"
VCU,A10,"106.0
140","103.0
141","52.6
104","51.5
207","18.7
191","17.8
216","29.0
164","27.0
93","28.1
313","29.4
73","69.1
267","71.5
191","52.4
73","50.9
213","35.2
156","35.1
182"
Drake,MVC,"105.9
141","104.2
167","50.4
193","51.6
216","17.2
91","16.9
266","23.6
312","27.9
140","32.3
209","24.5
9","76.7
27","70.8
140","48.4
233","52.3
269","35.6
135","33.6
98"
Tulane,Amer,"105.8
142","106.5
211","51.5
146","50.5
153","18.8
210","17.2
251","27.5
214","30.0
239","34.5
141","34.6
213","71.3
178","71.4
177","50.9
141","49.8
167","35.0
168","34.5
139"
North Texas,CUSA,"105.8
143","103.1
148","51.2
157","48.6
59","18.7
190","17.3
247","30.2
128","25.7
51","33.6
167","38.8
288","65.9
327","71.2
167","50.0
169","49.1
143","35.4
144","31.9
20"
Western Michigan,MAC,"105.7
144","108.4
252","49.3
238","54.2
304","15.6
23","19.7
90","29.7
138","27.2
101","34.1
155","33.7
190","72.4
142","72.0
215","48.0
251","52.5
278","34.5
200","37.6
307"
Weber St.,BSky,"105.6
145","106.6
214","56.0
17","50.1
132","17.5
120","15.9
311","19.3
346","26.8
88","35.1
126","31.8
138","76.1
38","69.2
49","52.5
66","49.2
150","41.0
5","34.7
152"
UNC Asheville,BSth,"105.6
146","107.2
225","54.6
36","52.5
252","19.4
246","18.5
168","24.0
305","26.8
87","31.3
239","33.9
196","74.1
74","71.2
161","52.0
92","52.4
271","39.4
20","35.1
177"
USC Upstate,ASun,"105.6
147","123.4
351","50.1
202","59.5
351","16.1
36","15.0
332","27.0
233","30.8
269","21.6
351","36.1
237","73.1
117","73.5
292","49.3
194","56.7
342","34.1
217","43.1
351"
Pacific,WCC,"105.6
148","106.6
213","48.5
278","53.0
273","17.2
90","18.3
178","30.3
121","27.3
107","40.5
31","35.2
222","72.6
134","75.0
335","48.4
235","51.7
249","32.6
291","36.6
264"
Campbell,BSth,"105.5
149","110.8
295","54.6
35","52.0
231","17.2
88","17.3
245","20.8
340","26.5
76","34.0
157","32.5
159","76.7
26","73.1
270","52.6
64","51.8
255","38.1
42","34.8
157"
Pepperdine,WCC,"105.4
150","112.3
313","49.5
227","57.0
345","17.2
87","15.5
323","28.5
186","26.4
71","35.2
123","33.5
184","70.2
229","72.5
241","48.8
214","54.7
327","34.2
211","40.1
346"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
Princeton,Ivy,"105.3
151","106.3
203","53.9
58","52.2
239","16.4
40","16.6
278","22.0
334","24.8
33","26.2
334","32.5
160","71.3
179","74.9
331","52.1
85","51.2
227","37.3
62","35.9
226"
Cornell,Ivy,"105.3
152","112.6
316","52.5
105","53.3
283","18.5
175","15.7
317","24.4
300","30.2
244","35.1
128","28.8
61","73.1
115","72.6
248","54.0
42","49.9
170","33.4
251","39.3
336"
Duquesne,A10,"105.2
153","107.1
221","49.7
217","50.8
172","17.6
128","18.4
173","33.0
47","28.9
187","35.4
114","36.4
242","68.5
286","69.3
57","47.8
256","51.0
221","35.0
167","33.5
92"
Georgia Southern,SB,"105.2
154","104.3
168","49.2
243","49.7
113","16.1
37","20.3
61","30.3
122","31.9
301","38.2
55","35.2
223","66.3
320","66.1
3","48.4
230","50.4
195","33.6
240","32.4
37"
Lehigh,Pat,"105.1
155","111.4
302","52.9
90","52.4
245","17.4
111","16.0
308","25.3
283","26.8
86","25.8
337","30.7
111","77.4
16","70.9
146","47.7
259","53.1
287","40.6
7","34.3
128"
Oral Roberts,Sum,"105.1
156","112.0
309","48.9
258","54.2
305","19.0
220","15.3
327","35.0
12","30.9
271","24.3
348","31.2
123","69.8
248","72.5
242","47.7
261","53.9
307","34.2
212","36.5
259"
Colorado,P12,"105.1
157","99.4
76","50.6
184","49.3
90","20.0
278","15.1
331","29.3
156","26.3
68","33.3
175","34.0
198","72.9
121","70.3
102","48.8
209","46.6
46","35.8
123","35.7
217"
Troy,SB,"105.0
158","106.2
201","51.4
154","50.2
142","18.0
145","16.6
280","26.9
237","28.9
190","33.6
168","31.6
131","73.3
104","70.1
86","52.1
83","49.7
162","33.7
238","34.0
120"
South Carolina,SEC,"105.0
159","95.1
19","46.2
332","49.3
92","19.7
266","21.0
37","33.6
36","27.5
113","42.8
9","43.1
333","69.9
239","73.7
301","43.5
344","48.7
126","33.8
228","33.5
93"
La Salle,A10,"105.0
160","101.8
119","49.0
254","51.7
220","16.5
45","17.5
230","25.5
276","25.4
44","31.0
249","33.8
193","78.7
6","70.3
100","48.8
213","48.8
129","32.9
275","38.1
323"
Saint Joseph's,A10,"105.0
161","100.3
90","48.8
266","49.6
108","13.9
2","16.2
302","23.5
314","24.5
27","34.6
135","24.6
10","68.7
278","70.6
134","47.7
258","48.9
136","33.7
239","33.7
104"
Texas Southern 16,SWAC,"105.0
162","112.6
318","50.5
187","51.2
194","17.2
96","16.2
304","28.5
184","32.5
314","42.9
8","31.2
121","72.5
138","66.7
4","48.5
226","49.4
156","35.9
117","36.6
261"
Southern Miss,CUSA,"104.9
163","108.3
247","50.3
196","56.0
334","14.6
8","19.8
86","20.5
342","29.0
198","28.3
310","32.9
168","70.5
214","71.7
202","49.8
179","55.1
330","34.1
214","38.1
322"
Austin Peay,OVC,"104.9
164","105.9
194","49.9
208","54.0
296","19.8
273","22.1
12","34.7
17","28.9
186","35.9
100","39.9
299","66.1
325","72.5
244","49.0
204","53.0
283","34.8
173","37.1
283"
Long Beach St.,BW,"104.9
165","107.9
242","49.6
221","53.7
290","20.7
311","18.7
159","32.2
63","30.4
248","40.3
33","28.6
59","72.9
124","75.4
341","48.4
236","52.5
277","35.1
161","37.5
300"
Wyoming,MWC,"104.9
166","101.5
109","52.1
118","51.0
183","17.6
123","19.1
123","19.5
345","25.7
54","41.2
21","37.8
268","73.6
88","72.2
226","52.7
63","48.6
118","34.2
210","37.0
277"
UT Arlington,SB,"104.9
167","102.1
124","52.5
107","49.2
84","20.1
285","19.3
116","30.8
107","27.7
125","34.8
130","34.7
215","68.8
273","69.4
61","51.0
137","47.9
85","36.5
96","33.9
115"
Colgate,Pat,"104.8
168","107.8
238","51.5
149","53.2
276","16.4
41","19.4
107","25.6
269","27.6
123","29.0
299","29.4
72","77.2
18","73.8
302","49.0
203","51.8
257","36.3
101","36.7
265"
Southern Illinois,MVC,"104.8
169","103.3
152","52.2
113","50.5
152","18.7
194","19.9
81","25.9
263","29.0
197","32.4
206","34.1
202","69.8
246","71.1
157","51.5
110","50.9
215","35.7
126","33.3
77"
Illinois St.,MVC,"104.7
170","102.8
137","49.8
216","49.0
75","18.9
217","18.1
195","26.0
259","31.5
295","33.8
159","38.3
281","68.7
279","70.7
138","49.4
188","50.3
193","33.6
242","31.3
11"
Stephen F. Austin 14,Slnd,"104.7
171","97.6
52","53.1
84","49.7
110","20.7
307","25.9
1","32.0
69","28.5
165","40.5
30","50.3
351","70.0
232","69.3
54","51.7
104","47.4
69","37.4
55","35.6
211"
UNC Wilmington,CAA,"104.6
172","111.0
298","48.9
260","56.6
339","17.3
97","15.6
319","33.8
33","25.5
47","31.1
244","36.9
255","68.8
276","69.5
66","47.4
274","54.8
328","34.5
201","39.6
339"
St. Francis PA,NEC,"104.6
173","110.6
291","52.8
91","53.6
287","16.5
51","18.6
160","25.7
267","31.1
282","33.5
170","23.4
3","76.9
24","69.8
73","51.2
128","53.8
304","37.0
79","35.5
206"
Winthrop,BSth,"104.5
174","106.0
197","54.8
29","49.7
109","19.7
265","18.6
164","26.2
251","27.2
102","35.9
99","32.1
146","72.5
136","74.5
326","54.8
31","48.1
92","36.5
97","34.9
165"
Central Arkansas,Slnd,"104.5
175","110.1
282","51.7
137","50.9
175","18.3
169","19.0
133","27.2
223","33.1
325","36.1
96","37.9
270","73.5
95","67.9
15","50.7
149","49.4
155","35.6
132","36.0
230"
San Diego,WCC,"104.4
176","99.6
80","53.1
81","46.3
11","19.6
261","17.8
219","22.4
330","26.4
74","39.3
37","41.9
325","71.2
181","74.7
329","51.7
102","46.4
42","36.6
93","30.7
5"
Connecticut,Amer,"104.4
177","106.0
198","47.5
315","51.1
190","18.5
176","18.3
179","29.4
150","32.7
318","32.4
207","33.9
195","74.5
60","70.6
129","46.6
302","48.5
113","32.6
292","36.4
258"
Idaho St.,BSky,"104.4
178","108.5
258","55.0
27","52.5
251","18.5
173","16.7
276","19.8
343","28.1
149","34.5
142","31.0
118","68.2
294","70.8
144","52.4
72","53.1
284","39.4
22","34.3
129"
UTSA,CUSA,"104.4
179","103.6
156","51.1
164","49.4
99","17.1
83","16.3
298","26.5
247","27.3
108","29.6
285","41.6
322","67.5
303","68.0
16","49.3
191","47.8
83","35.5
139","34.7
155"
Arkansas St.,SB,"104.4
180","114.0
325","49.4
234","56.0
335","18.6
188","18.8
148","30.2
127","31.3
290","33.1
187","35.3
225","71.1
189","70.5
125","49.2
199","55.3
333","33.2
262","38.2
325"
George Washington,A10,"104.3
181","104.5
171","49.5
229","51.4
205","19.2
236","17.1
255","31.7
76","30.0
237","28.9
300","28.1
49","70.9
197","70.7
136","50.2
164","50.3
192","32.1
311","35.7
218"
Towson,CAA,"104.3
182","105.7
192","51.6
142","50.6
161","18.2
160","18.7
154","34.3
23","27.4
110","35.4
113","39.3
296","68.8
274","71.5
192","51.1
132","49.4
154","35.3
151","35.0
172"
DePaul,BE,"104.2
183","96.3
37","47.9
299","52.0
234","19.4
247","20.2
70","32.9
49","28.1
146","29.4
287","32.3
150","70.8
200","74.2
316","48.5
227","49.2
152","31.0
335","37.1
286"
Bradley,MVC,"104.1
184","100.0
85","48.9
262","47.7
39","20.0
281","20.3
67","31.3
89","29.0
194","37.8
60","35.6
229","71.2
180","73.5
293","46.6
300","46.2
38","35.6
131","33.3
78"
Seattle,WAC,"104.1
185","105.0
180","51.0
167","47.2
29","19.6
262","15.5
326","29.7
139","27.9
138","34.5
140","41.0
314","72.9
120","74.4
324","47.4
272","44.8
12","37.2
72","34.5
138"
Penn 16,Ivy,"104.0
186","98.0
59","52.9
87","47.0
20","16.6
52","17.0
257","23.8
309","22.6
11","33.4
171","31.8
140","65.7
330","74.3
322","53.3
51","48.0
89","34.8
179","30.0
3"
Northern Iowa,MVC,"104.0
187","97.6
53","48.5
279","49.8
117","17.5
116","17.0
260","24.5
298","22.1
4","31.3
236","25.6
21","71.7
160","71.6
195","47.3
278","46.4
43","33.5
248","37.0
278"
East Tennessee St.,SC,"103.9
188","97.9
58","53.8
63","47.1
26","19.7
267","20.6
49","30.7
108","27.7
126","33.1
182","33.4
177","71.3
177","70.5
124","54.8
30","46.4
41","34.7
182","32.0
26"
UMass Lowell,AE,"103.9
189","114.1
327","52.1
120","55.4
331","18.7
198","20.3
64","26.3
248","32.5
316","39.2
41","33.5
183","70.6
210","70.5
126","52.4
75","55.0
329","34.4
204","37.5
302"
Georgia Tech,ACC,"103.7
190","98.8
70","46.9
323","49.2
86","19.2
237","18.9
139","30.8
106","30.6
258","34.8
131","31.8
139","71.3
176","71.5
188","46.6
303","45.4
21","31.8
323","37.9
313"
UNC Greensboro 13,SC,"103.7
191","95.5
25","51.7
140","47.5
33","19.8
269","21.4
27","33.7
35","23.9
21","26.0
336","39.2
295","69.7
249","72.6
251","51.1
130","47.3
64","35.0
162","31.9
21"
UC Davis,BW,"103.6
192","101.0
99","52.0
123","49.4
97","18.6
183","21.9
16","24.4
301","29.1
203","38.5
50","36.5
245","72.1
147","73.8
304","50.7
146","49.2
151","36.6
91","33.0
56"
Lipscomb 15,ASun,"103.6
193","102.1
122","51.5
148","52.0
233","20.0
277","19.9
83","27.4
219","24.3
24","40.6
27","38.4
282","72.8
127","70.0
81","53.2
56","52.8
281","32.7
284","33.8
114"
North Dakota St.,Sum,"103.5
194","105.1
182","53.7
68","49.6
104","18.4
170","14.4
346","23.0
319","25.2
42","30.4
264","33.5
186","75.5
45","75.4
340","52.5
67","47.8
81","36.8
88","35.3
192"
Indiana St.,MVC,"103.5
195","101.7
113","49.5
228","51.4
204","20.1
283","19.8
89","27.6
213","23.6
19","34.1
152","42.1
328","71.6
163","71.7
200","46.5
305","50.1
185","35.9
111","35.7
216"
Nebraska Omaha,Sum,"103.4
196","115.0
333","51.3
156","55.8
332","18.0
146","15.7
316","24.9
291","30.7
268","27.3
327","28.2
50","71.2
185","76.5
349","50.0
171","54.7
326","35.8
121","38.4
329"
Appalachian St.,SB,"103.3
197","106.4
208","49.9
205","51.3
198","18.9
215","17.2
252","29.5
144","25.6
48","36.8
78","36.6
248","67.1
307","72.8
263","49.9
173","48.7
125","33.3
256","37.9
312"
Liberty,BSth,"103.2
198","104.9
178","52.8
92","51.4
199","18.2
156","18.2
187","22.9
320","20.4
2","33.7
164","34.4
209","80.0
4","73.2
278","51.1
135","47.3
65","36.8
84","37.5
299"
Mount St. Mary's,NEC,"103.2
199","109.9
279","54.1
53","51.7
219","16.2
38","20.2
68","20.5
341","35.4
348","29.1
296","27.3
41","72.7
129","73.2
283","52.3
77","51.6
240","37.3
58","34.6
145"
Monmouth,MAAC,"103.0
200","104.6
174","52.3
111","51.4
200","20.9
318","18.3
182","26.6
245","26.9
90","44.1
3","41.6
319","71.1
187","69.1
47","49.3
192","49.9
173","38.9
28","35.4
201"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
Southeastern Louisiana,Slnd,"103.0
201","105.0
181","51.2
158","49.6
106","19.6
264","20.3
65","29.5
143","33.6
332","35.3
118","29.0
64","65.1
337","72.7
258","50.9
142","48.4
106","34.4
205","34.6
148"
Elon,CAA,"103.0
202","111.0
299","52.3
110","52.5
254","16.7
60","14.2
348","21.7
335","28.9
192","24.0
350","23.6
5","70.6
205","70.1
88","52.5
70","50.0
177","34.7
186","37.1
284"
Yale,Ivy,"102.9
203","105.6
191","52.7
96","52.4
246","18.8
203","17.7
222","25.4
281","26.7
83","31.0
250","33.8
194","72.5
140","72.4
234","55.3
23","53.4
294","32.8
283","33.7
106"
Denver,Sum,"102.8
204","106.1
199","52.4
108","51.3
197","21.8
336","15.7
318","30.6
114","24.9
35","32.8
193","37.0
258","69.8
247","73.1
276","49.2
197","52.0
262","39.5
19","33.5
90"
Akron,MAC,"102.7
205","107.8
237","51.5
147","54.2
302","19.8
272","18.5
169","27.0
236","28.3
159","31.4
235","39.1
292","69.6
256","72.3
232","49.9
172","54.1
311","35.6
134","36.1
238"
Delaware,CAA,"102.6
206","108.3
248","50.3
195","52.9
270","15.8
29","14.9
333","26.0
257","26.2
67","34.4
146","29.6
79","65.9
328","72.6
253","50.7
150","51.2
228","32.9
278","37.0
279"
UMBC 16,AE,"102.5
207","102.5
131","52.2
114","51.6
215","17.2
92","20.7
45","25.9
261","28.3
160","30.2
270","30.8
116","64.8
339","68.1
19","48.1
245","51.0
219","38.2
40","35.0
169"
Ball St.,MAC,"102.4
208","103.1
146","51.4
153","49.4
98","18.4
172","16.7
275","28.0
199","27.5
117","33.2
178","30.0
91","70.5
211","72.6
250","51.7
105","46.3
39","33.9
226","36.6
263"
Drexel,CAA,"102.4
209","110.9
296","49.6
222","52.2
240","17.3
101","15.6
320","30.8
105","30.7
266","31.8
225","30.6
108","71.9
154","70.8
141","50.2
165","51.1
223","32.2
309","36.3
252"
North Dakota,BSky,"102.4
210","109.8
276","51.8
135","56.4
337","17.4
114","19.7
91","19.8
344","29.5
216","35.5
111","34.1
201","71.6
164","74.3
321","51.4
119","56.0
340","35.1
158","38.0
318"
Northern Illinois,MAC,"102.4
211","110.9
297","49.5
224","54.3
306","17.0
76","17.4
237","28.2
194","28.8
182","33.1
186","33.4
178","73.2
112","70.0
80","49.8
178","54.6
324","32.6
293","36.0
234"
Colorado St.,MWC,"102.3
212","107.4
232","47.5
313","53.7
291","18.8
207","17.4
241","30.6
113","28.1
147","33.8
162","35.9
233","71.9
155","70.4
117","46.4
309","53.7
302","33.0
269","35.8
224"
Grand Canyon,WAC,"102.3
213","96.8
45","48.5
281","44.3
4","18.8
208","21.5
24","31.7
80","28.3
157","39.1
42","39.2
293","70.2
224","70.1
90","49.2
195","45.6
25","31.7
325","27.5
1"
LIU Brooklyn 16,NEC,"102.2
214","110.2
285","52.1
122","50.0
128","19.5
259","16.5
287","29.4
148","29.8
230","38.7
48","31.8
136","69.6
254","69.4
60","52.3
76","50.5
197","34.6
196","32.8
45"
Montana St.,BSky,"102.2
215","110.6
292","47.8
304","54.9
320","17.1
84","18.4
171","28.7
179","27.7
129","39.0
44","36.4
241","73.5
97","70.9
148","46.1
311","55.9
339","33.8
231","35.5
209"
Hartford,AE,"102.1
216","107.3
228","52.7
95","51.1
187","18.1
151","18.1
194","24.9
293","28.5
167","31.2
242","33.4
181","68.5
285","66.8
5","53.6
47","50.8
210","34.4
206","34.4
135"
Nicholls St.,Slnd,"102.1
217","104.1
162","51.9
129","50.2
141","20.4
293","21.1
35","30.5
117","30.6
259","37.3
71","45.2
342","72.2
146","68.5
25","51.6
107","49.7
163","34.8
175","34.1
122"
San Francisco,WCC,"102.1
218","100.4
91","49.4
233","48.9
69","17.4
106","17.0
259","28.0
202","25.7
52","29.3
289","36.9
256","67.5
304","75.7
344","48.4
232","48.5
111","33.8
233","33.3
79"
Wagner,NEC,"102.1
219","104.9
177","49.8
213","49.0
74","19.7
268","20.4
59","35.8
7","28.6
168","34.2
148","46.7
348","70.3
220","68.8
40","47.0
291","45.8
31","36.0
106","36.2
241"
Fairleigh Dickinson,NEC,"102.0
220","113.1
320","49.8
211","51.6
217","19.2
240","19.3
114","30.3
123","35.0
345","30.8
255","35.9
234","72.6
133","75.0
334","49.3
193","50.1
183","33.9
223","36.0
232"
Kent St.,MAC,"102.0
221","106.2
200","48.7
270","51.1
188","18.7
196","18.0
203","31.4
84","30.5
254","32.5
202","33.4
179","73.2
110","72.1
219","48.8
208","51.2
229","32.4
299","33.9
117"
Detroit,Horz,"102.0
222","117.0
341","49.1
250","56.7
342","18.2
163","17.2
250","27.0
235","31.4
292","31.1
245","37.5
263","76.3
34","70.4
111","48.5
228","54.1
313","33.3
255","40.6
348"
Cal St. Fullerton 15,BW,"102.0
223","102.8
135","51.6
143","48.2
44","20.7
310","18.2
188","26.0
258","28.9
191","45.6
2","35.2
221","73.2
109","75.8
345","52.0
94","45.0
13","33.8
232","36.4
256"
Valparaiso,MVC,"101.9
224","101.8
118","50.8
174","48.5
56","21.2
326","19.5
105","26.7
242","28.0
145","36.7
79","44.1
337","71.2
182","70.9
150","50.5
153","48.6
119","34.1
215","32.2
29"
Bowling Green,MAC,"101.8
225","107.8
239","47.3
318","52.3
244","17.6
124","16.8
271","29.7
137","26.5
75","36.6
84","32.0
142","73.5
96","71.9
211","45.1
324","51.2
231","34.3
209","36.3
248"
Radford 16,BSth,"101.8
226","103.2
151","49.3
240","50.1
139","18.7
193","20.2
69","32.0
67","28.0
143","31.2
241","31.7
134","73.5
94","75.9
346","47.1
285","48.9
137","35.0
163","34.6
147"
George Mason,A10,"101.7
227","106.0
196","49.1
249","52.1
236","18.2
158","16.1
305","27.9
203","26.7
81","31.8
224","30.8
114","74.2
72","68.6
32","49.1
201","51.5
238","32.6
294","35.3
198"
Eastern Michigan,MAC,"101.7
228","99.4
78","51.4
152","47.5
34","18.7
199","20.1
73","30.4
118","32.7
317","29.2
291","31.6
132","68.2
290","72.7
255","52.0
91","44.6
11","33.6
241","34.6
149"
Lafayette,Pat,"101.6
229","112.5
315","53.3
75","52.0
232","19.3
242","14.7
339","21.0
339","27.2
104","28.8
301","26.0
22","77.1
20","70.5
123","51.4
115","52.2
266","37.4
57","34.4
133"
Saint Louis,A10,"101.5
230","99.6
81","47.1
322","49.3
91","19.5
256","18.3
180","33.8
32","27.0
91","45.8
1","35.1
218","65.2
335","72.7
257","46.6
301","47.7
80","32.0
314","34.8
162"
Coastal Carolina,SB,"101.4
231","105.6
190","49.0
255","49.6
107","22.0
341","18.0
205","34.2
26","28.4
163","38.8
46","40.2
305","72.6
131","72.9
266","48.4
234","47.4
70","33.3
254","34.9
166"
Youngstown St.,Horz,"101.4
232","114.8
332","47.6
312","58.7
349","19.4
251","19.4
110","34.7
16","29.9
232","28.4
306","39.8
298","63.1
346","70.2
99","46.5
307","57.4
346","33.2
260","40.8
350"
Eastern Kentucky,OVC,"101.4
233","112.6
317","49.8
214","55.3
327","19.1
228","19.1
125","27.1
225","31.9
302","33.4
173","35.0
217","73.8
85","67.2
6","48.2
242","52.9
282","35.1
159","39.8
343"
Sam Houston St.,Slnd,"101.3
234","106.4
206","48.2
288","51.8
224","18.8
204","20.1
74","32.5
58","27.4
111","34.0
156","37.6
266","72.0
152","68.8
39","47.0
289","53.1
288","33.7
236","33.3
80"
Lamar,Slnd,"101.3
235","105.3
187","48.5
280","51.7
222","17.9
140","21.9
15","31.7
79","27.8
133","36.3
93","38.3
279","66.6
317","70.7
139","46.7
295","51.3
235","34.4
202","35.0
175"
Brown,Ivy,"101.3
236","109.5
271","48.5
277","54.4
309","18.4
171","19.3
112","29.4
153","26.7
80","40.4
32","40.0
301","74.8
56","70.3
101","48.6
222","53.9
306","32.1
310","37.0
280"
Fairfield,MAAC,"101.3
237","105.8
193","51.4
155","52.5
255","17.4
112","18.8
146","24.4
302","27.1
99","30.9
254","36.8
253","71.0
191","70.7
135","51.8
101","49.0
140","33.9
224","39.3
335"
Jacksonville St.,OVC,"101.2
238","100.2
89","50.2
198","48.4
53","19.2
231","19.3
113","33.4
40","26.2
65","30.4
262","32.4
155","72.0
150","71.1
156","51.3
122","47.3
63","31.8
322","33.3
82"
Quinnipiac,MAAC,"101.2
239","111.4
303","50.3
197","53.6
288","19.4
248","16.3
300","27.8
205","28.5
166","37.0
76","30.1
94","70.6
207","72.8
261","49.8
180","50.2
188","33.9
227","39.6
340"
The Citadel,SC,"101.1
240","115.0
334","49.1
248","56.8
344","18.7
200","19.6
97","27.4
216","33.7
335","32.7
198","30.4
103","69.9
242","73.3
286","47.9
254","57.4
345","33.4
249","37.3
293"
Southern Utah,BSky,"101.1
241","108.6
263","50.4
194","54.6
313","17.4
108","16.6
279","22.6
325","25.9
58","35.9
101","41.6
320","73.6
91","72.6
247","48.2
241","53.2
290","36.1
104","38.2
324"
Harvard,Ivy,"101.1
242","98.2
61","50.4
192","49.0
73","20.5
296","18.4
175","26.5
246","23.1
16","27.6
324","35.2
224","77.9
9","74.0
309","48.5
224","47.7
79","35.4
142","34.1
121"
James Madison,CAA,"101.1
243","106.9
217","48.0
297","52.8
269","16.5
46","18.5
166","28.9
170","28.2
156","34.1
154","42.0
326","73.4
102","71.4
175","46.7
298","50.9
218","33.5
245","37.2
288"
Illinois Chicago,Horz,"100.5
244","102.3
126","50.6
182","46.7
16","20.8
314","17.2
254","28.8
172","30.4
250","35.3
116","34.2
204","73.4
98","69.1
45","49.8
175","45.8
28","34.9
170","32.3
34"
Prairie View A&M,SWAC,"100.5
245","110.3
288","48.9
259","52.7
266","18.5
177","22.5
7","31.3
91","32.8
321","39.2
40","47.9
349","66.9
312","69.2
52","49.2
196","54.4
322","32.3
301","33.2
72"
Hampton,MEAC,"100.5
246","107.8
240","48.8
267","48.9
70","16.9
72","16.9
265","28.7
178","29.7
224","33.8
158","35.7
231","76.8
25","68.6
30","49.1
200","48.2
99","32.0
316","33.3
81"
Louisiana Monroe,SB,"100.4
247","105.0
179","49.9
206","51.4
203","17.8
136","18.6
162","25.2
286","28.7
179","24.3
347","30.7
112","71.7
161","71.4
176","47.0
290","50.2
190","35.6
133","35.3
193"
Miami OH,MAC,"100.3
248","102.2
125","50.1
201","51.4
202","19.3
241","18.1
196","27.1
224","25.8
57","27.0
330","28.5
57","68.8
275","70.1
91","50.0
170","51.9
259","33.5
247","33.7
105"
Ohio,MAC,"100.3
249","101.3
106","51.0
168","49.9
124","18.0
144","18.1
193","22.4
329","26.4
73","30.9
252","30.1
97","71.5
168","75.2
337","48.4
229","50.7
209","37.2
67","32.4
35"
Green Bay,Horz,"100.2
250","108.5
257","48.6
276","50.9
176","18.6
186","17.8
215","25.6
271","30.9
274","32.3
208","31.4
126","75.2
50","71.1
155","44.7
331","51.7
254","36.2
102","33.1
62"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
