Charlotte,CUSA,"104.7
127","106.4
265","52.9
51","52.6
286","17.2
98","16.9
266","22.7
320","25.6
69","28.0
251","26.5
82","79.2
8","76.8
350","53.6
42","51.7
256","34.5
116","36.2
310"
North Texas,CUSA,"104.6
128","92.3
22","51.4
107","46.3
28","18.7
200","19.5
103","31.7
65","25.1
60","37.7
25","32.8
247","65.4
343","68.1
28","49.7
178","47.6
91","35.8
60","28.8
7"
Liberty,ASun,"104.6
129","100.2
133","55.5
16","48.3
97","18.0
144","17.1
253","22.2
334","22.8
17","28.4
237","31.4
211","76.7
24","72.4
218","54.0
36","46.3
41","38.1
10","34.2
213"
Abilene Christian,WAC,"104.5
130","99.5
125","48.4
249","52.0
266","17.6
120","27.9
1","27.8
180","30.9
289","39.3
8","49.1
358","74.9
73","72.3
208","48.4
229","52.0
269","32.2
250","34.6
239"
Jacksonville St. 15,ASun,"104.5
131","102.2
179","53.6
31","48.1
82","19.7
268","17.1
258","28.2
165","27.0
121","32.1
117","21.6
11","68.8
279","76.9
353","51.0
122","47.5
84","38.0
12","32.7
122"
Florida Atlantic,CUSA,"104.5
132","101.2
150","53.3
38","50.8
210","19.6
259","19.5
106","31.1
76","26.0
80","28.8
228","32.1
234","71.8
165","69.2
56","53.6
43","48.4
123","35.3
76","36.9
324"
Louisiana Tech,CUSA,"104.4
133","97.7
88","51.9
90","48.2
90","16.9
74","19.3
116","26.1
245","28.1
179","31.1
146","28.1
115","73.0
131","72.8
249","52.5
68","47.4
78","34.0
154","33.0
138"
Cincinnati,Amer,"104.4
134","96.9
76","46.9
302","45.0
13","15.2
24","17.9
204","30.1
107","29.6
239","29.6
198","34.5
282","67.2
318","72.1
198","46.7
295","44.2
11","31.4
282","31.2
57"
UNC Wilmington,CAA,"104.4
135","103.5
210","48.1
264","50.5
198","14.6
12","19.9
84","28.0
172","31.8
319","34.4
65","34.8
288","74.1
100","68.8
43","47.4
269","49.1
155","32.9
224","35.5
278"
Washington,P12,"104.4
136","98.4
105","46.4
317","49.9
174","16.7
66","22.1
24","29.3
140","35.6
355","34.7
58","30.1
175","70.1
229","72.0
190","46.2
313","49.8
175","31.2
289","33.5
169"
Boston University,Pat,"104.3
137","109.5
307","51.9
89","50.9
216","18.2
160","16.5
287","30.9
82","24.2
42","28.8
229","29.0
148","74.6
84","73.2
262","51.6
106","51.0
226","34.9
93","33.8
192"
Winthrop,BSth,"104.3
138","105.1
239","56.4
6","51.0
219","21.2
326","19.3
119","25.3
273","27.5
148","37.5
26","33.5
260","69.5
254","70.9
133","57.0
6","49.1
151","37.0
27","35.9
293"
UC Santa Barbara,BW,"104.3
139","101.7
163","53.5
32","48.1
83","19.3
239","19.5
105","28.4
163","27.2
131","37.2
31","30.4
184","70.5
212","74.0
293","55.0
20","48.2
117","33.4
190","32.0
82"
Georgetown,BE,"104.2
140","104.6
235","46.2
321","53.6
324","18.8
212","18.0
201","32.3
51","29.9
251","29.0
222","27.6
102","74.4
89","72.6
236","43.3
349","52.4
279","34.2
139","36.9
325"
Grand Canyon,WAC,"104.1
141","96.1
56","49.9
179","43.5
3","19.2
237","18.6
153","34.8
14","28.4
191","31.0
149","33.0
249","67.2
319","69.3
64","48.3
233","45.1
18","34.8
97","26.9
2"
Samford,SC,"104.1
142","103.9
221","51.8
92","52.1
269","19.3
241","17.8
216","30.1
105","29.0
223","28.9
225","32.0
232","72.8
143","70.6
114","53.4
46","52.6
283","33.1
211","34.4
231"
Cleveland St.,Horz,"104.0
143","104.2
225","53.2
43","49.4
146","19.6
265","21.8
29","33.9
20","31.9
322","36.1
44","34.2
275","67.3
317","76.3
348","55.3
19","50.0
182","32.6
231","32.3
101"
Penn St.,B10,"104.0
144","96.4
66","50.5
151","48.3
102","18.6
195","13.8
351","28.6
157","24.1
39","21.8
350","26.2
76","73.5
114","72.9
256","49.9
171","45.6
28","34.2
142","35.2
265"
Southeast Missouri St.,OVC,"104.0
145","109.2
300","51.6
101","52.4
279","17.8
130","18.1
188","25.8
260","28.9
220","36.7
38","39.6
340","73.0
135","73.3
269","50.6
134","52.8
292","35.4
74","34.6
237"
Stony Brook,AE,"104.0
146","109.9
315","50.3
161","52.6
287","15.5
31","17.4
230","27.4
189","29.7
246","27.7
257","23.8
34","75.2
62","68.4
35","49.9
169","54.1
327","34.0
158","33.6
177"
Drexel,CAA,"103.9
147","101.5
158","52.0
82","50.4
191","16.4
51","16.2
297","25.6
263","26.1
89","25.4
308","26.1
71","71.1
193","70.0
88","52.0
86","50.6
212","34.7
103","33.4
164"
Boston College,ACC,"103.9
148","98.8
115","47.8
273","51.5
248","17.9
133","18.7
150","29.9
119","25.7
73","29.6
201","31.5
214","70.4
217","74.3
302","48.5
227","49.8
172","30.9
301","36.4
319"
Rice,CUSA,"103.9
149","110.2
319","52.9
52","50.8
211","18.4
182","14.3
344","26.1
244","28.2
184","31.2
142","21.1
5","71.7
171","71.6
168","51.9
92","51.6
252","36.2
50","32.9
129"
Wichita St.,Amer,"103.9
150","95.5
47","46.7
308","47.3
61","18.7
204","20.1
79","32.3
54","28.3
185","31.7
127","30.4
185","75.3
60","70.8
126","46.7
297","47.2
72","31.2
290","31.6
66"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
Miami OH,MAC,"103.7
151","111.1
332","50.3
162","53.5
320","15.0
19","18.0
194","26.0
250","30.2
265","23.7
335","30.4
188","80.0
3","72.6
234","49.5
190","52.5
282","34.3
131","36.7
320"
Kennesaw St.,ASun,"103.6
152","109.0
297","51.8
94","53.1
306","17.4
113","18.2
179","28.7
156","27.9
170","29.7
197","35.3
294","65.9
337","70.3
102","50.3
151","52.1
273","36.2
48","36.2
308"
Illinois St.,MVC,"103.6
153","106.1
257","51.8
97","51.0
220","19.5
255","17.2
249","28.5
161","29.8
249","31.3
140","31.9
229","75.0
69","75.3
325","49.7
180","50.5
208","36.9
31","34.5
234"
Montana St. 14,BSky,"103.6
154","102.5
185","53.9
27","49.4
145","18.7
199","18.2
182","26.7
227","23.5
28","40.1
4","36.1
304","74.9
70","75.6
330","52.9
57","48.9
147","37.0
28","33.6
172"
UMBC,AE,"103.6
155","109.5
309","52.6
62","52.8
294","16.2
46","16.6
280","21.9
338","28.8
213","31.1
147","19.7
3","78.2
12","65.6
6","48.9
213","52.7
286","38.3
8","35.2
264"
Stanford,P12,"103.5
156","98.7
111","49.8
184","51.4
240","22.3
349","16.4
294","33.8
21","22.9
18","29.9
186","29.0
146","65.9
338","68.8
44","49.2
200","52.9
297","33.9
169","32.7
124"
South Dakota,Sum,"103.5
157","107.5
277","52.0
80","52.7
289","15.1
22","15.5
325","26.5
233","22.4
9","34.1
68","34.2
276","75.4
56","72.2
201","50.0
166","51.7
257","37.3
22","36.2
307"
Tulsa,Amer,"103.5
158","102.6
188","49.6
194","52.2
273","19.0
226","20.1
80","26.7
222","30.1
261","31.0
154","29.0
145","72.6
147","69.1
52","48.5
226","50.5
209","34.2
136","36.2
311"
Portland,WCC,"103.3
159","102.8
193","50.2
168","50.1
180","18.3
172","17.4
231","23.9
299","27.7
162","33.5
83","26.2
73","79.8
5","73.3
266","48.4
230","48.5
128","35.4
75","35.0
256"
Youngstown St.,Horz,"103.1
160","109.4
304","51.0
128","51.0
221","17.3
105","17.1
252","29.8
121","28.3
186","30.4
173","30.3
182","77.0
22","71.9
184","50.8
130","50.7
216","34.1
150","34.3
221"
Cornell,Ivy,"103.1
161","104.3
229","53.5
34","51.1
228","19.6
260","18.1
192","26.1
246","28.1
180","32.2
116","31.3
208","70.3
224","68.5
37","55.6
15","53.0
299","34.1
147","32.3
98"
Louisville,ACC,"103.0
162","98.3
102","48.8
229","50.3
189","18.0
146","16.3
296","27.3
197","24.9
56","25.1
314","30.0
174","67.4
312","70.3
101","50.5
139","49.1
154","30.9
303","34.9
255"
Eastern Washington,BSky,"102.9
163","108.3
287","52.9
53","50.4
190","18.5
185","15.6
322","25.3
272","26.0
84","32.9
98","31.5
213","75.7
48","75.7
334","51.9
93","50.4
204","36.1
53","33.6
174"
Oklahoma St.,B12,"102.9
164","88.0
4","48.0
265","45.7
21","21.4
332","22.8
17","32.3
55","31.4
306","33.0
94","31.2
205","66.7
327","72.5
232","49.8
173","43.7
9","29.5
340","32.4
113"
Bryant 16,NEC,"102.9
165","104.1
224","49.6
199","47.6
72","19.0
227","16.6
282","32.8
41","31.7
314","32.7
102","25.2
50","73.2
120","68.9
46","52.8
60","47.0
60","30.3
319","32.5
117"
Morehead St.,OVC,"102.8
166","98.2
97","52.4
69","46.5
35","20.4
304","17.3
239","30.7
89","29.5
237","29.0
217","23.7
32","67.5
309","67.7
18","51.6
104","45.3
23","35.8
61","32.6
118"
Bradley,MVC,"102.8
167","96.1
58","51.1
125","46.9
42","19.9
275","18.2
183","31.9
59","23.5
26","27.3
267","30.2
179","68.5
284","74.4
304","51.1
118","46.1
37","34.1
146","32.2
90"
Bowling Green,MAC,"102.7
168","111.9
339","48.6
241","53.5
322","16.5
56","17.3
236","29.9
117","30.7
280","31.9
126","30.8
195","74.2
96","74.7
311","48.0
247","53.1
304","33.1
214","36.0
299"
Ohio,MAC,"102.6
169","100.8
144","50.6
142","50.0
176","15.4
26","20.4
61","27.1
206","26.0
82","31.5
136","28.0
110","72.9
138","76.2
346","50.8
128","51.9
265","33.7
175","31.2
55"
New Hampshire,AE,"102.6
170","108.7
294","50.9
132","50.4
193","14.8
16","14.0
346","27.9
173","21.9
5","25.4
309","26.6
83","67.3
316","74.5
308","48.1
242","49.8
173","36.6
39","34.2
214"
Oakland,Horz,"102.5
171","103.3
207","49.1
220","50.2
186","18.0
151","20.5
56","30.7
88","33.4
342","34.0
69","21.5
9","78.8
11","70.5
105","52.5
66","52.9
294","29.7
334","31.0
48"
Kent St.,MAC,"102.4
172","99.1
119","49.8
182","49.0
127","18.5
188","19.5
102","30.8
87","26.4
103","32.6
105","36.4
308","74.6
82","70.7
120","50.5
136","50.1
192","32.5
238","31.7
67"
San Diego St. 8,MWC,"102.4
173","86.9
2","48.7
237","44.1
5","19.3
240","21.9
26","29.5
128","27.3
136","31.1
144","31.0
201","69.2
268","68.0
25","46.7
294","43.5
7","35.4
72","30.0
23"
Butler,BE,"102.3
174","97.6
87","47.1
294","49.9
173","18.2
162","17.1
254","27.1
207","27.4
142","30.2
178","30.2
178","68.9
277","72.0
193","48.9
209","51.9
266","29.7
338","31.1
52"
James Madison,CAA,"102.2
175","106.3
260","51.1
124","53.3
314","17.7
129","20.6
49","25.9
255","31.5
312","30.6
163","27.5
99","70.5
215","74.5
307","50.9
125","55.7
346","34.2
135","33.7
185"
Valparaiso,MVC,"102.1
176","105.4
245","51.0
127","52.3
277","16.5
55","16.5
286","20.3
349","24.8
54","26.9
275","22.6
18","76.7
27","75.5
329","52.1
85","51.6
251","32.9
227","35.6
286"
Missouri,SEC,"102.1
177","100.8
143","47.1
296","50.8
214","21.6
338","17.9
209","31.4
71","29.7
242","29.9
185","35.6
300","74.1
101","70.2
93","49.4
194","49.7
170","28.1
354","35.1
262"
Southeastern Louisiana,Slnd,"102.0
178","111.3
336","51.8
93","53.7
327","20.0
286","19.6
99","25.9
254","33.2
341","38.8
10","27.3
97","76.3
33","71.4
158","51.9
94","55.4
342","34.4
118","34.0
205"
Cal St. Fullerton 15,BW,"102.0
179","103.1
201","48.9
226","51.1
230","17.9
137","20.2
74","29.1
147","28.2
183","34.8
56","25.7
62","76.7
25","69.7
76","48.4
232","48.4
125","33.4
189","37.3
332"
Quinnipiac,MAAC,"101.9
180","107.8
279","50.0
172","50.6
203","18.7
206","17.2
247","28.6
158","28.6
204","27.0
273","27.2
96","76.4
31","72.3
206","49.2
201","47.6
92","34.0
159","37.1
329"
Stephen F. Austin,WAC,"101.9
181","98.3
101","51.3
117","49.2
135","22.3
350","24.4
7","34.5
16","32.2
328","36.5
40","37.4
319","67.6
306","72.1
197","52.8
59","50.1
190","31.9
264","31.9
76"
Georgia St. 16,SB,"101.9
182","98.4
106","44.7
345","50.0
178","16.6
59","22.1
23","32.5
47","31.0
292","30.4
171","33.2
254","72.0
161","69.0
48","42.5
354","46.2
40","32.4
240","37.5
340"
East Carolina,Amer,"101.8
183","101.7
164","47.1
293","50.5
200","18.7
205","18.5
161","27.6
184","28.5
199","33.5
84","31.0
199","75.4
52","69.7
77","45.3
327","48.8
144","33.3
198","35.3
270"
Iowa St. 11,B12,"101.7
184","88.4
5","49.1
219","47.9
80","20.4
302","24.6
6","28.4
164","28.3
188","27.1
272","36.7
313","68.3
291","71.8
183","50.1
153","50.8
219","31.5
278","28.9
10"
South Alabama,SB,"101.7
185","101.2
151","52.0
86","47.6
69","19.3
246","20.8
43","26.9
216","31.3
304","30.6
161","30.7
193","69.8
239","72.3
214","52.3
74","46.8
55","34.2
134","32.5
115"
Southern Illinois,MVC,"101.7
186","97.9
94","51.5
104","49.7
166","18.1
152","18.7
151","23.2
315","23.3
22","29.1
212","27.6
101","69.0
274","75.9
339","50.6
131","50.2
197","35.1
84","32.4
106"
Lipscomb,ASun,"101.6
187","108.7
295","52.3
74","51.5
244","19.0
225","14.1
345","22.7
318","28.0
175","33.9
73","22.7
19","72.2
155","72.4
220","53.2
52","48.1
112","34.0
161","37.5
338"
Temple,Amer,"101.6
188","96.2
60","45.4
340","45.5
19","18.5
189","17.2
246","32.7
44","29.3
230","39.7
5","31.7
219","67.9
301","72.6
239","44.7
338","46.3
42","31.1
295","29.4
15"
North Dakota St.,Sum,"101.6
189","101.1
147","51.8
96","47.6
70","17.0
79","12.7
358","24.8
286","23.1
21","33.4
87","25.5
54","76.0
38","74.8
312","51.1
119","47.0
62","35.3
81","32.5
114"
Utah Valley,WAC,"101.5
190","96.8
75","50.6
149","45.4
17","22.1
347","15.6
323","32.0
56","24.5
47","38.1
16","28.3
121","70.9
196","67.9
23","48.7
215","46.6
50","36.8
35","29.0
11"
Long Beach St.,BW,"101.5
191","103.0
196","48.8
231","52.1
272","17.9
136","19.9
86","27.1
205","27.2
132","38.1
18","27.7
104","72.5
150","74.3
300","47.1
277","51.3
242","34.9
92","35.5
277"
Monmouth,MAAC,"101.3
192","101.7
167","47.5
285","47.3
59","17.3
104","17.8
213","29.4
135","27.9
169","36.9
35","33.6
262","72.8
139","71.3
154","46.3
307","46.6
51","33.1
210","32.3
100"
Weber St.,BSky,"101.3
193","103.2
203","53.5
33","52.3
276","16.3
47","20.2
73","20.0
352","24.9
57","37.8
23","26.9
86","75.4
54","72.8
247","54.5
29","49.2
158","34.6
106","38.1
344"
USC Upstate,BSth,"101.3
194","109.2
301","51.3
114","51.6
252","18.7
207","17.8
215","22.3
332","30.8
284","29.0
220","38.3
331","76.0
41","70.8
125","49.3
195","52.8
293","36.4
43","33.3
158"
UNC Asheville,BSth,"101.3
195","105.1
238","50.5
153","49.9
170","18.2
165","19.0
137","26.6
230","33.0
339","37.1
33","27.4
98","73.2
121","67.8
19","50.1
154","52.9
295","34.1
144","29.0
12"
Ball St.,MAC,"101.2
196","108.1
284","51.3
115","52.4
280","19.5
254","17.1
257","26.8
219","28.3
189","38.1
19","32.8
246","69.6
250","71.8
182","49.8
176","50.8
220","35.7
66","36.3
314"
Wagner,NEC,"101.2
197","100.4
135","49.9
175","48.1
87","18.0
149","22.3
22","33.5
31","27.5
143","32.1
118","39.3
338","72.1
158","66.7
10","53.0
55","50.4
202","28.5
352","29.7
18"
UC Riverside,BW,"101.2
198","100.1
130","50.7
138","47.1
51","18.4
177","16.1
301","22.4
329","22.4
11","26.9
274","28.2
120","72.9
136","72.3
212","52.2
79","47.8
98","32.3
249","30.2
32"
Louisiana Lafayette,SB,"101.1
199","101.7
165","48.6
242","46.9
44","22.0
343","18.4
169","33.6
27","27.6
152","35.5
48","35.5
295","71.1
190","75.0
318","47.0
279","46.2
39","34.3
130","32.2
89"
UC San Diego,BW,"101.1
200","109.6
310","52.0
81","52.7
290","18.9
217","17.2
248","18.6
354","27.6
158","32.7
104","22.0
15","74.7
78","71.2
148","50.3
148","54.3
329","36.0
54","32.9
130"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
Coastal Carolina,SB,"101.1
201","100.6
138","49.9
180","46.5
36","20.3
296","17.3
238","32.7
42","28.7
205","31.1
145","25.5
55","69.6
248","69.5
71","48.3
234","47.8
102","35.1
87","30.0
24"
VCU,A10,"100.9
202","88.9
7","51.4
108","44.4
9","21.9
341","24.7
5","26.6
232","32.0
324","30.9
155","38.3
330","70.4
216","70.8
130","51.1
117","45.9
33","34.7
99","27.8
3"
Eastern Kentucky,ASun,"100.8
203","108.3
286","48.4
252","54.6
341","15.6
34","22.3
21","28.7
154","31.8
318","21.7
353","28.1
117","71.8
169","71.3
155","46.0
314","56.6
356","33.9
162","34.4
230"
Hartford,AE,"100.8
204","110.6
327","53.3
39","51.6
251","18.2
163","16.5
288","23.8
300","28.4
193","27.6
261","28.9
143","69.0
275","72.8
252","51.5
109","50.4
205","36.9
32","35.7
288"
The Citadel,SC,"100.8
205","107.1
270","52.0
85","50.4
192","17.1
93","13.8
350","23.7
303","29.4
234","29.9
184","26.3
78","68.1
296","74.3
303","51.7
99","50.9
223","34.8
98","33.1
145"
UTEP,CUSA,"100.8
206","99.8
127","49.2
215","49.9
171","16.7
65","20.5
54","22.6
322","29.5
238","27.8
252","37.2
317","76.7
26","65.1
5","47.4
267","50.0
187","34.7
100","33.2
150"
Northern Kentucky,Horz,"100.8
207","101.5
157","49.5
201","49.5
153","19.9
281","21.1
37","36.0
8","31.0
291","26.6
282","25.0
47","71.2
188","75.4
328","48.3
235","50.0
185","34.1
143","32.4
107"
Louisiana Monroe,SB,"100.7
208","108.6
293","50.2
166","52.9
298","18.9
223","19.4
112","24.7
288","33.4
343","26.0
298","34.7
286","71.7
172","69.3
62","50.5
141","52.0
267","33.2
200","36.2
312"
Bucknell,Pat,"100.7
209","116.1
354","52.8
57","53.8
330","19.3
243","13.7
353","21.8
341","30.0
259","28.3
241","22.9
23","76.5
29","74.9
315","50.6
135","52.3
277","37.6
19","37.4
333"
Norfolk St. 16,MEAC,"100.7
210","103.0
197","50.9
131","45.8
24","20.1
288","18.4
168","30.1
106","27.8
163","38.3
14","33.5
259","69.7
242","64.5
1","50.8
127","47.1
63","34.0
156","29.5
16"
Appalachian St.,SB,"100.7
211","99.6
126","48.4
251","49.8
169","16.0
41","17.9
205","26.3
235","26.0
83","27.6
260","21.7
12","66.6
332","75.7
335","46.9
287","50.0
188","33.5
184","33.0
139"
Arizona St.,P12,"100.6
212","92.0
17","47.1
295","46.3
31","17.3
108","19.6
96","24.9
284","30.3
267","21.2
356","32.3
238","66.1
334","72.1
199","47.7
255","46.1
38","30.7
308","31.1
51"
Georgia Tech,ACC,"100.5
213","97.8
89","49.6
189","50.1
181","18.9
219","18.8
146","25.0
281","28.1
181","25.0
318","31.5
217","69.3
267","72.7
243","48.6
221","51.4
244","34.4
120","32.1
88"
Jacksonville,ASun,"100.5
214","99.1
121","48.6
247","47.2
54","18.6
194","16.4
291","33.6
26","23.4
23","30.5
167","30.8
197","69.7
245","72.0
191","47.2
271","49.9
181","34.5
117","29.3
14"
Tennessee Tech,OVC,"100.5
215","107.3
273","49.2
216","51.5
247","18.9
221","18.1
189","30.9
81","30.5
274","24.0
332","24.0
37","66.1
335","73.4
276","49.2
199","53.4
310","32.9
225","32.4
110"
UMKC,Sum,"100.4
216","103.0
198","52.3
71","52.0
262","15.6
33","21.0
38","21.5
343","26.6
113","31.6
132","44.4
354","66.9
324","75.2
324","51.6
105","52.8
291","35.8
59","33.6
175"
Sacred Heart,NEC,"100.3
217","116.1
353","50.8
135","53.2
309","19.6
263","15.7
317","30.8
84","31.3
303","24.9
323","25.5
56","73.1
128","66.4
7","50.5
140","53.6
317","34.2
141","35.0
258"
Hawaii,BW,"100.3
218","101.0
145","50.4
156","46.9
43","19.7
267","15.9
306","29.0
150","25.1
61","32.5
106","31.7
220","74.4
86","72.5
226","49.5
188","47.2
70","34.6
110","30.9
43"
Marshall,CUSA,"100.3
219","105.9
253","49.4
209","52.0
264","18.1
154","17.8
214","27.3
196","28.1
178","24.3
329","28.3
126","70.9
197","78.1
358","52.1
83","51.6
250","30.1
325","35.3
272"
South Carolina,SEC,"100.1
220","94.2
38","47.3
287","47.3
60","21.4
333","21.5
32","33.6
28","32.1
326","29.2
211","41.6
348","67.1
322","70.1
92","47.4
266","46.9
59","31.3
285","32.0
83"
Campbell,BSth,"100.1
221","102.5
184","51.3
113","50.6
202","16.4
52","18.3
172","22.2
333","26.1
92","26.3
288","27.6
103","67.3
314","65.0
4","52.4
73","49.1
152","33.0
219","35.3
271"
California,P12,"100.0
222","97.2
81","46.9
301","47.5
67","17.1
88","14.7
337","25.5
267","23.4
25","25.3
311","31.5
216","72.7
144","75.9
338","47.2
272","48.1
116","30.8
307","30.9
44"
UNC Greensboro,SC,"100.0
223","101.2
149","49.8
183","50.4
194","20.1
287","18.6
154","32.4
48","25.2
65","27.5
263","28.6
134","71.8
166","76.6
349","48.6
224","48.6
132","34.4
121","34.9
253"
Sam Houston St.,WAC,"100.0
224","96.9
77","48.3
257","48.6
114","18.5
186","20.8
42","30.6
96","26.3
98","25.0
317","34.7
287","60.5
358","73.3
270","46.8
291","49.1
156","33.6
179","31.9
74"
Saint Joseph's,A10,"99.9
225","98.2
96","49.7
187","47.7
76","19.6
258","13.7
354","27.0
209","24.1
40","22.9
344","26.9
88","65.4
344","70.5
111","49.0
204","47.6
93","33.6
180","31.8
70"
Montana,BSky,"99.9
226","106.3
259","50.2
163","51.8
258","15.7
36","19.1
128","18.1
355","26.8
116","38.5
13","42.8
350","78.8
10","73.0
257","49.9
172","49.9
179","33.9
164","37.5
339"
Illinois Chicago,Horz,"99.7
227","109.1
298","51.1
120","51.6
253","17.2
99","16.8
270","25.0
282","27.2
134","22.9
345","34.2
279","70.8
201","72.3
213","53.3
49","50.0
183","32.4
242","37.4
336"
Old Dominion,CUSA,"99.6
228","101.9
172","46.9
303","49.7
167","18.4
181","17.1
255","32.3
53","27.3
135","34.3
66","29.4
160","67.2
320","67.8
20","48.1
243","48.4
126","29.0
350","34.2
219"
Nicholls St.,Slnd,"99.6
229","102.7
189","52.1
79","48.3
99","17.3
109","19.7
91","29.6
127","30.6
278","21.6
354","36.3
307","61.8
357","71.7
180","54.5
28","47.2
67","32.1
255","33.3
160"
Central Arkansas,ASun,"99.5
230","110.6
328","48.2
259","54.8
344","18.8
213","16.4
292","26.2
241","30.9
290","23.1
342","29.8
171","75.4
58","72.3
207","50.3
150","55.8
348","29.5
345","35.3
273"
Fairfield,MAAC,"99.4
231","103.1
199","49.3
213","48.1
88","16.8
68","17.0
261","27.4
192","27.7
160","26.6
281","31.2
207","70.2
226","70.1
90","48.6
222","48.1
115","33.5
185","32.2
91"
Yale 14,Ivy,"99.4
232","97.9
91","49.7
185","48.9
122","18.3
171","18.2
180","25.6
264","26.7
115","32.2
115","32.1
233","73.3
119","68.9
45","50.1
155","51.2
233","32.6
234","30.5
37"
Saint Peter's 15,MAAC,"99.4
233","93.1
28","47.5
282","44.2
7","20.1
289","20.5
57","30.9
83","29.0
222","37.4
28","41.2
347","70.3
219","72.7
241","45.6
319","44.5
16","34.6
105","29.2
13"
Manhattan,MAAC,"99.4
234","107.9
281","48.3
258","52.2
275","20.5
307","19.9
89","30.0
111","30.9
287","41.4
3","34.7
284","73.6
112","71.1
144","50.0
164","52.9
296","29.9
329","33.9
203"
Tarleton St.,WAC,"99.3
235","101.6
159","46.3
318","52.4
283","18.2
167","24.7
4","27.0
213","34.0
348","33.7
76","35.6
298","75.4
57","70.0
87","46.3
308","54.7
337","30.9
300","32.9
136"
Western Illinois,Sum,"99.3
236","106.4
264","49.6
193","52.9
299","15.9
38","17.3
235","28.8
153","22.7
16","29.4
207","31.4
210","71.5
179","77.4
357","49.8
177","51.3
240","33.0
221","37.4
335"
Howard,MEAC,"99.3
237","105.7
250","50.4
154","49.4
148","20.7
316","23.5
10","28.0
171","34.5
353","36.2
42","33.9
268","74.7
76","71.7
174","47.8
254","48.6
133","36.2
47","34.0
204"
Marist,MAAC,"99.2
238","103.8
217","50.4
155","48.3
103","18.2
161","16.7
275","26.4
234","27.1
124","25.0
316","28.5
130","71.9
162","72.8
250","49.7
179","47.1
64","34.4
124","33.4
165"
Denver,Sum,"99.1
239","110.7
330","52.7
59","52.4
278","18.6
198","16.5
289","23.7
305","28.1
182","32.0
122","32.2
235","69.7
247","74.0
294","51.1
121","50.9
224","37.1
26","36.4
317"
Robert Morris,Horz,"99.1
240","112.5
340","50.9
130","53.1
308","20.8
319","16.9
268","28.2
167","32.2
330","28.2
244","28.9
142","76.1
36","72.2
200","51.6
108","51.9
264","32.9
226","36.9
327"
Fort Wayne,Horz,"99.1
241","102.4
182","53.1
44","53.4
316","19.2
235","21.6
31","22.4
328","27.1
126","27.4
265","25.9
66","74.4
90","72.3
209","51.9
95","53.6
316","36.4
42","35.4
274"
LIU Brooklyn,NEC,"98.9
242","105.0
236","48.4
254","48.5
109","18.5
190","18.2
181","30.6
94","29.7
243","30.4
169","29.7
168","68.1
294","72.3
215","49.6
183","48.8
141","31.0
298","32.0
84"
Pittsburgh,ACC,"98.9
243","101.1
146","46.7
307","52.0
267","21.2
325","16.5
290","30.5
98","26.1
87","39.4
6","29.4
159","69.6
249","71.0
140","46.5
304","49.5
165","31.4
284","36.8
323"
George Washington,A10,"98.9
244","103.1
200","48.9
228","49.6
161","17.9
143","18.0
199","23.2
316","31.1
302","26.0
297","29.2
156","69.8
241","71.6
170","48.0
244","51.4
246","33.7
178","30.7
39"
Elon,CAA,"98.8
245","105.6
247","49.0
223","50.6
204","19.9
279","16.6
284","25.4
271","28.8
212","25.9
301","43.8
353","72.9
137","75.1
320","48.6
223","49.9
180","33.0
222","34.5
236"
Brown,Ivy,"98.8
246","103.6
212","49.4
203","51.1
229","19.1
230","19.5
104","28.2
168","28.1
176","31.6
130","33.2
253","69.5
255","69.7
81","50.6
133","51.3
238","31.7
274","33.9
202"
High Point,BSth,"98.8
247","103.8
218","48.9
227","49.5
155","19.5
256","17.7
221","27.4
193","30.2
264","33.9
71","35.3
293","64.2
350","66.8
11","49.4
191","52.1
274","32.0
260","30.1
28"
Seattle,WAC,"98.7
248","96.3
63","48.3
256","46.4
34","16.3
48","20.5
53","26.0
252","25.6
68","28.8
227","40.5
343","76.8
23","67.7
17","47.1
275","46.0
36","33.1
206","31.4
61"
Rider,MAAC,"98.6
249","102.9
195","45.6
335","49.2
139","17.3
106","18.4
165","29.4
134","28.3
187","27.2
271","33.2
255","73.6
110","69.5
70","44.9
336","47.3
77","31.6
277","34.4
232"
Indiana St.,MVC,"98.6
250","101.6
161","50.6
144","51.7
256","19.2
232","15.8
313","17.3
357","22.5
14","26.4
285","26.2
74","77.8
15","75.8
336","52.8
61","50.1
191","32.0
262","36.1
305"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
UT Rio Grande Valley,WAC,"98.5
251","112.6
342","49.5
200","51.9
259","20.7
315","17.9
208","24.7
289","33.5
345","41.4
2","35.7
301","69.2
271","69.3
63","51.9
91","53.7
320","30.3
318","32.7
125"
